,potential_et,precipitation,reference_et,uncor_potential_et
1993-03-20,1.6416624,4.116667,0.0,35.11667
1993-03-21,2.4632535,0.70000005,10766.017,52.466663
1993-03-22,1.5264344,0.0,12399.317,32.683334
1993-03-23,2.1483498,0.0,347.31674,45.816666
1993-03-24,2.105731,4.9500003,7992.8833,44.916668
1993-03-25,0.9132005,0.18333334,13695.7,19.733334
1993-03-26,2.161767,0.05,0.0,46.100002
1993-03-27,1.8642259,0.0,3596.716,39.816666
1993-03-28,2.1420355,0.0,6727.5845,45.68333
1993-03-29,2.2619991,6.433333,7439.4336,48.216663
1993-03-30,0.80981094,3.5,5791.3843,17.55
1993-03-31,0.3662622,8.616667,1069.0333,8.183333
1993-04-01,2.0465388,0.0,4868.8853,43.666668
1993-04-02,2.1728158,0.0,0.0,46.333332
1993-04-03,1.4451431,0.55,5707.2007,30.966661
1993-04-04,1.4980218,2.8666668,24832.533,32.083332
1993-04-05,1.9076338,0.016666668,13069.233,40.733334
1993-04-06,1.6763889,9.150001,14448.133,35.850006
1993-04-07,1.619564,5.916666,3473.6677,34.650005
1993-04-08,1.7016441,16.466667,7763.6997,36.383335
1993-04-09,1.4530355,3.0666664,14752.434,31.13333
1993-04-10,1.2778261,0.36666667,7976.567,27.433334
1993-04-11,1.6645502,0.0,17576.9,35.600002
1993-04-12,1.2849289,1.1333333,0.0,27.58333
1993-04-13,1.044213,0.13333334,17272.416,22.5
1993-04-14,1.5943084,0.0,18503.25,34.11667
1993-04-15,1.2052168,0.0,24789.25,25.900003
1993-04-16,1.2738799,0.0,19240.115,27.35
1993-04-17,1.4814479,0.033333335,25369.432,31.73333
1993-04-18,0.64565057,0.76666665,22471.467,14.083333
1993-04-19,0.9392452,0.13333334,3925.1501,20.283335
1993-04-20,0.606189,8.083334,12972.384,13.250001
1993-04-21,1.5280128,0.033333335,17706.15,32.716667
1993-04-22,0.8082325,0.0,13049.684,17.516666
1993-04-23,1.1586521,0.0,34024.617,24.91667
1993-04-24,1.1531274,0.0,33379.633,24.800003
1993-04-25,0.66301376,3.1999998,10178.884,14.450001
1993-04-26,0.6014536,0.0,0.0,13.150001
1993-04-27,1.00633,0.0,29510.383,21.700003
1993-04-28,0.8461155,1.0833335,22483.436,18.316664
1993-04-29,0.87768495,2.3833334,5736.4497,18.983332
1993-04-30,0.7206277,0.2,20292.4,15.666667
1993-05-01,0.8871558,0.0,29603.084,19.183332
1993-05-02,0.91241115,0.0,42123.098,19.716665
1993-05-03,1.0071192,0.56666666,37855.4,21.716667
1993-05-04,0.24156338,13.516667,3514.9333,5.549999
1993-05-05,0.41756237,0.5833333,14306.417,9.266667
1993-05-06,1.1373426,0.0,38023.62,24.466667
1993-05-07,0.5501535,0.0,26861.318,12.0666685
1993-05-08,0.9905453,2.3666666,21364.732,21.366667
1993-05-09,0.40730235,0.4333333,20768.666,9.050001
1993-05-10,0.71668154,1.4333334,42066.465,15.583333
1993-05-11,0.11291845,20.250002,14851.583,2.8333328
1993-05-12,0.9905453,0.083333336,23159.967,21.366667
1993-05-13,0.79402626,0.0,22758.967,17.216665
1993-05-14,0.4357146,12.783333,10712.551,9.649999
1993-05-15,0.1081831,29.950003,2656.8333,2.7333336
1993-05-16,0.14764473,8.849999,0.0,3.5666668
1993-05-17,0.15553707,10.316667,2626.9836,3.7333336
1993-05-18,0.07740303,0.38333333,22925.666,2.0833337
1993-05-19,0.043466,0.0,19668.268,1.3666667
1993-05-20,0.15474783,0.0,21120.398,3.716667
1993-05-21,0.14527705,0.0,27684.885,3.5166671
1993-05-22,0.11765389,0.0,16172.484,2.9333336
1993-05-23,0.0939769,0.0,1284.0834,2.4333334
1993-05-24,0.22577879,2.516667,13520.899,5.216667
1993-05-25,0.20210177,0.8166668,7582.1997,4.716666
1993-05-26,0.29207438,3.8833332,22276.451,6.616668
1993-05-27,0.67406285,0.0,27653.533,14.6833315
1993-05-28,0.3094375,0.0,12078.45,6.983335
1993-05-29,0.30943748,0.0,12402.3,6.983334
1993-05-30,0.28497124,0.56666666,21962.916,6.466667
1993-05-31,0.08766303,30.166666,2566.5002,2.3
1993-06-01,0.08055995,0.5166667,9261.85,2.15
1993-06-02,0.3607376,0.0,29514.068,8.066668
1993-06-03,0.19184174,25.666666,8573.917,4.4999995
1993-06-04,0.433347,3.2833335,12748.484,9.6
1993-06-05,0.43255773,0.0,36331.363,9.583333
1993-06-06,0.4033562,0.0,39329.098,8.966668
1993-06-07,0.33311442,10.750001,32093.633,7.4833336
1993-06-08,0.23209265,9.566668,20725.584,5.3500004
1993-06-09,0.23919573,0.0,20287.982,5.5000005
1993-06-10,0.12160005,18.35,11311.25,3.0166667
1993-06-11,0.035573684,4.1333337,8793.034,1.2000002
1993-06-12,0.02768135,31.233335,8530.466,1.0333334
1993-06-13,0.16027248,1.3333334,24188.25,3.833334
1993-06-14,0.18394946,1.1,15673.716,4.333334
1993-06-15,0.17526785,0.53333336,14450.367,4.1499996
1993-06-16,0.18710633,0.033333335,6989.5835,4.399999
1993-06-17,0.2234111,0.0,12755.534,5.1666675
1993-06-18,0.09318766,5.4166665,11595.316,2.4166665
1993-06-19,0.15159088,4.333333,7924.1836,3.6499999
1993-06-20,0.31022674,2.1666667,17519.553,7.0000014
1993-06-21,0.21867567,21.950003,10220.601,5.0666666
1993-06-22,0.06872146,4.4833336,19971.05,1.9000002
1993-06-23,0.028470583,10.333333,15008.035,1.0500001
1993-06-24,0.006372068,8.033334,16738.0,0.58333343
1993-06-25,0.039519854,0.0,9182.316,1.2833337
1993-06-26,0.0032151341,1.4333334,10182.2,0.5166667
1993-06-27,0.047412172,5.183333,18716.266,1.4500002
1993-06-28,0.02847059,0.0,4938.817,1.0500002
1993-06-29,0.03162752,0.0,14421.101,1.1166669
1993-06-30,0.029259816,0.0,9474.449,1.0666667
1993-07-01,0.030049052,0.0,10535.199,1.0833335
1993-07-02,0.010318231,0.016666668,6116.1836,0.66666675
1993-07-03,0.02610289,0.0,6961.5493,1.0000001
1993-07-04,0.0055828355,2.8333333,4906.5835,0.5666668
1993-07-05,-0.019672617,7.8666673,1550.8667,0.033333335
1993-07-06,0.051358342,0.0,10878.351,1.5333337
1993-07-07,0.08529535,0.0,16565.783,2.2500002
1993-07-08,0.048990645,0.0,18636.467,1.4833336
1993-07-09,0.09713383,0.0,27990.533,2.5
1993-07-10,0.063986056,0.0,27431.219,1.8000001
1993-07-11,-0.005466426,0.6166666,8546.816,0.33333337
1993-07-12,-0.021251082,0.30000004,4859.8003,0.0
1993-07-13,-0.021251082,0.0,8224.434,0.0
1993-07-14,-0.021251082,0.61666673,11059.616,0.0
1993-07-15,0.0024258997,0.033333335,9074.268,0.5
1993-07-16,0.015842855,0.28333333,697.96674,0.7833333
1993-07-17,0.015842855,0.66666675,7792.1333,0.7833333
1993-07-18,0.11765388,22.15,108.01672,2.9333334
1993-07-19,0.12633544,0.21666668,12993.0,3.1166668
1993-07-20,0.40967005,0.0,39195.984,9.100001
1993-07-21,0.32206523,0.0,33037.066,7.2500014
1993-07-22,0.4270331,7.566666,25877.398,9.466666
1993-07-23,0.13580622,3.1833332,14839.7,3.3166664
1993-07-24,0.27550045,0.0,36244.55,6.266667
1993-07-25,0.33469293,4.950001,20198.068,7.516668
1993-07-26,0.020578258,6.183333,2382.1667,0.88333344
1993-07-27,0.11923234,0.0,13920.731,2.9666665
1993-07-28,0.20525876,0.0,14632.984,4.7833343
1993-07-29,0.27392206,0.0,21620.498,6.233335
1993-07-30,0.25340196,0.0,29792.6,5.800001
1993-07-31,0.31969753,0.0,37927.28,7.2000012
1993-08-01,0.20131256,11.766666,7912.8335,4.7000003
1993-08-02,0.22814648,4.5333333,9266.95,5.266667
1993-08-03,0.52016264,0.0,16848.25,11.433334
1993-08-04,0.6353905,0.0,39061.637,13.866666
1993-08-05,0.46175936,0.0,39721.17,10.2
1993-08-06,0.48859328,0.0,42868.234,10.766667
1993-08-07,0.4814902,0.016666668,39177.832,10.616668
1993-08-08,0.40256694,0.0,33826.812,8.950001
1993-08-09,0.52095187,0.0,41317.848,11.450001
1993-08-10,0.59592897,0.0,33263.76,13.033334
1993-08-11,0.46254855,0.13333334,25155.334,10.216666
1993-08-12,0.4664948,0.0,19163.65,10.300001
1993-08-13,0.44202855,1.7000002,10420.601,9.783334
1993-08-14,0.5959289,32.116665,10838.834,13.033333
1993-08-15,0.5848797,0.05,28822.85,12.8
1993-08-16,0.5375258,1.7833334,30163.62,11.800002
1993-08-17,0.39783147,0.9166667,13238.665,8.849999
1993-08-18,0.40730235,0.7833333,30508.568,9.050001
1993-08-19,0.6203951,0.25000003,31387.447,13.55
1993-08-20,0.5020102,0.0,22552.068,11.05
1993-08-21,0.5256872,2.3666666,15357.601,11.55
1993-08-22,0.7151031,2.4999998,25329.451,15.55
1993-08-23,0.72536314,0.0,33832.6,15.766667
1993-08-24,0.6022429,0.0,22098.549,13.166669
1993-08-25,0.538315,0.0,15924.816,11.8166685
1993-08-26,0.9053082,11.183334,17429.951,19.566668
1993-08-27,0.5059564,0.6166667,23928.914,11.133334
1993-08-28,0.52095187,0.0,27024.734,11.450001
1993-08-29,0.51463795,0.0,33993.613,11.316667
1993-08-30,0.61644894,0.0,34397.668,13.466666
1993-08-31,0.56041354,0.0,25789.314,12.283336
1993-09-01,0.73483384,0.4333333,13116.066,15.966666
1993-09-02,0.80112946,10.150001,10682.233,17.366667
1993-09-03,0.36547297,24.200003,6366.017,8.166667
1993-09-04,0.37336537,4.7499995,8380.783,8.333335
1993-09-05,1.00633,0.0,20590.87,21.700003
1993-09-06,0.97633904,0.0,35308.684,21.066666
1993-09-07,1.0655223,0.0,48249.363,22.949999
1993-09-08,1.1436566,0.0,31752.385,24.600004
1993-09-09,0.9794959,0.61666673,15637.048,21.133331
1993-09-10,1.1910104,0.1,20991.818,25.599998
1993-09-11,0.8918912,4.1666665,11103.716,19.283333
1993-09-12,0.7190493,6.1166663,11567.051,15.633334
1993-09-13,1.3946325,0.0,9970.283,29.9
1993-09-14,1.7024331,0.0,24197.967,36.399998
1993-09-15,1.7063794,0.016666668,11576.649,36.483334
1993-09-16,1.853966,0.0,21096.018,39.600002
1993-09-17,1.4301479,0.0,17904.469,30.65
1993-09-18,1.168912,0.0,12908.282,25.133337
1993-09-19,1.247046,0.0,19512.883,26.783335
1993-09-20,1.6590254,1.0666666,28713.432,35.483334
1993-09-21,0.8634788,7.116667,3479.1335,18.683332
1993-09-22,1.5698422,1.3000001,25527.25,33.600002
1993-09-23,0.8658465,14.149999,0.0,18.733334
1993-09-24,0.82954174,4.6166654,0.0,17.966665
1993-09-25,0.8547972,0.9500001,1044.6337,18.499998
1993-09-26,1.4775019,3.0666664,13986.716,31.65
1993-09-27,1.7608365,0.0,20812.053,37.633335
1993-09-28,1.9399925,0.0,30685.916,41.41667
1993-09-29,1.8839568,0.0,28870.283,40.233334
1993-09-30,2.09626,0.0,0.0,44.716663
1993-10-01,2.4016938,0.0,0.0,51.16667
1993-10-02,1.6961193,8.666667,0.0,36.266666
1993-10-03,1.2091628,0.0,16748.549,25.983335
1993-10-04,1.4640847,40.55,0.0,31.366663
1993-10-05,0.91241115,19.733335,0.0,19.716665
1993-10-06,2.7734222,0.06666667,0.0,59.016674
1993-10-07,2.314878,0.45000005,9347.734,49.333332
1993-10-08,2.6810818,0.0,249.91667,57.06667
1993-10-09,2.2580533,0.0,7852.5,48.133335
1993-10-10,1.5437974,24.650003,0.0,33.05
1993-10-11,2.3432899,3.0999997,12773.599,49.93333
1993-10-12,2.48772,3.6000001,10300.685,52.983334
1993-10-13,2.098628,1.2833334,5094.567,44.766663
1993-10-14,2.183076,0.8833334,0.0,46.55
1993-10-15,2.6353064,0.21666668,0.0,56.100002
1993-10-16,2.8247228,0.0,10773.767,60.10001
1993-10-17,2.3235593,0.0,11172.634,49.516666
1993-10-18,1.9028982,2.7666664,0.0,40.63333
1993-10-19,1.4364618,16.15,0.0,30.783335
1993-10-20,2.8468208,10.0,0.0,60.56667
1993-10-21,2.5248137,0.33333334,7667.967,53.766663
1993-10-22,2.3606534,1.1500002,1361.5673,50.3
1993-10-23,2.7892065,0.033333335,0.0,59.349995
1993-10-24,2.9170628,0.0,0.0,62.050007
1993-10-25,2.9675732,0.0,0.0,63.11667
1993-10-26,3.2161818,0.0,0.0,68.36667
1993-10-27,2.157031,0.0,1283.1501,46.0
1993-10-28,3.3290415,0.0,0.0,70.74999
1993-10-29,3.511355,0.0,0.0,74.600006
1993-10-30,2.0165482,22.0,0.0,43.033337
1993-10-31,0.9621328,4.216666,0.0,20.766665
1993-11-01,2.1949143,0.05,11519.718,46.8
1993-11-02,2.7615833,0.0,0.0,58.766666
1993-11-03,3.2335443,0.0,0.0,68.73333
1993-11-04,2.891018,0.36666667,0.0,61.5
1993-11-05,1.7190071,0.65000004,0.0,36.75
1993-11-06,2.6960769,1.4666668,0.0,57.383327
1993-11-07,3.1262093,1.6333336,0.0,66.46667
1993-11-08,3.7023492,0.45000002,0.0,78.63334
1993-11-09,3.1625142,4.9833336,0.0,67.23334
1993-11-10,1.6550791,2.466667,0.0,35.399998
1993-11-11,1.7434735,3.1666663,0.0,37.26667
1993-11-12,2.832615,0.0,0.0,60.266674
1993-11-13,3.4663687,0.0,0.0,73.65
1993-11-14,3.458476,0.016666668,0.0,73.48333
1993-11-15,2.057588,1.2500001,0.0,43.900005
1993-11-16,2.7631621,0.56666666,0.0,58.800003
1993-11-17,3.7710123,0.016666668,0.0,80.083336
1993-11-18,3.9312267,0.56666666,0.0,83.46667
1993-11-19,1.7568907,10.916668,0.0,37.550007
1993-11-20,1.2060059,15.1833315,0.0,25.91667
1993-11-21,1.5611606,1.4666668,0.0,33.416668
1993-11-22,2.9509993,0.033333335,0.0,62.766663
1993-11-23,3.003089,2.2833335,0.0,63.86667
1993-11-24,1.9920815,2.0,0.0,42.516663
1993-11-25,1.8989521,14.166671,0.0,40.55
1993-11-26,2.973887,0.18333334,0.0,63.25
1993-11-27,4.4931602,0.083333336,0.0,95.333336
1993-11-28,2.9360037,9.350001,0.0,62.449997
1993-11-29,4.0140963,3.6000001,0.0,85.216675
1993-11-30,3.061492,4.6666665,0.0,65.1
1993-12-01,3.9335942,9.433333,0.0,83.51667
1993-12-02,1.2983462,10.45,0.0,27.866669
1993-12-03,2.5082397,0.78333336,0.0,53.416668
1993-12-04,4.0211987,6.5,0.0,85.36666
1993-12-05,2.3685455,6.8333335,0.0,50.466663
1993-12-06,3.1356797,0.0,0.0,66.666664
1993-12-07,3.1356797,4.6666665,0.0,66.666664
1993-12-08,2.3614426,0.63333327,0.0,50.316666
1993-12-09,4.246919,0.0,0.0,90.13333
1993-12-10,4.560245,0.0,0.0,96.75
1993-12-11,4.8593645,0.0,0.0,103.06667
1993-12-12,4.8127995,0.38333333,0.0,102.083336
1993-12-13,1.6298237,5.6166663,0.0,34.866665
1993-12-14,3.0022998,5.766667,0.0,63.850002
1993-12-15,2.2990932,0.6,0.0,49.000004
1993-12-16,2.1846542,8.533333,0.0,46.58333
1993-12-17,2.7750006,26.21667,0.0,59.05
1993-12-18,1.8026657,14.3166685,0.0,38.516666
1993-12-19,3.0851688,3.1666667,0.0,65.6
1993-12-20,2.5256033,9.933333,0.0,53.783337
1993-12-21,1.8318675,24.25,0.0,39.133335
1993-12-22,0.97633916,15.366666,0.0,21.066668
1993-12-23,3.0543885,0.13333334,0.0,64.95
1993-12-24,4.452909,0.0,0.0,94.48333
1993-12-25,3.95885,0.016666668,0.0,84.05
1993-12-26,2.511397,0.0,0.0,53.483337
1993-12-27,1.9755079,0.18333334,0.0,42.166668
1993-12-28,2.5279708,4.1666665,0.0,53.833332
1993-12-29,2.79631,1.9500002,0.0,59.5
1993-12-30,3.5847535,2.1833334,0.0,76.15
1993-12-31,2.743431,4.0833325,0.0,58.38333
1994-01-01,3.6415782,4.2166667,0.0,77.350006
1994-01-02,3.6502595,2.4333332,0.0,77.53333
1994-01-03,3.2114463,2.2166667,0.0,68.26667
1994-01-04,3.8996577,19.616669,0.0,82.80001
1994-01-05,3.6589413,0.0,0.0,77.71667
1994-01-06,4.448174,3.3166668,0.0,94.38334
1994-01-07,2.7102833,10.483333,0.0,57.68333
1994-01-08,1.9747186,37.2,0.0,42.15
1994-01-09,1.4096278,19.700003,137.23344,30.216665
1994-01-10,4.0890727,0.0,0.0,86.799995
1994-01-11,3.3748178,0.0,0.0,71.716675
1994-01-12,4.7394004,0.0,0.0,100.533325
1994-01-13,3.9667425,0.0,0.0,84.216675
1994-01-14,4.239027,23.933334,0.0,89.96667
1994-01-15,2.8689194,1.416667,0.0,61.033337
1994-01-16,4.353466,0.0,0.0,92.38334
1994-01-17,4.5894465,3.5666664,0.0,97.36667
1994-01-18,2.2817302,0.0,0.0,48.633335
1994-01-19,4.5365677,0.0,0.0,96.25
1994-01-20,4.777284,29.199999,0.0,101.333336
1994-01-21,2.7607942,48.599995,0.0,58.749996
1994-01-22,1.700855,15.216667,0.0,36.366673
1994-01-23,0.5312119,35.399998,0.0,11.666668
1994-01-24,2.0086555,0.38333333,0.0,42.866665
1994-01-25,4.093808,0.86666673,0.0,86.899994
1994-01-26,4.3968735,0.0,0.0,93.299995
1994-01-27,4.5641913,0.0,0.0,96.83334
1994-01-28,4.1561575,1.25,0.0,88.21667
1994-01-29,3.6818285,0.083333336,0.0,78.19999
1994-01-30,3.4742608,0.53333336,0.0,73.81667
1994-01-31,4.1506333,0.0,0.0,88.100006
1994-02-01,3.9178095,0.0,0.0,83.183334
1994-02-02,3.336934,3.4499998,0.0,70.916664
1994-02-03,2.6692433,0.0,0.0,56.816666
1994-02-04,3.7512822,0.116666675,0.0,79.66668
1994-02-05,2.9644165,0.06666667,0.0,63.05
1994-02-06,3.516879,0.0,0.0,74.71667
1994-02-07,4.454488,0.0,0.0,94.51667
1994-02-08,3.261168,0.7166667,0.0,69.316666
1994-02-09,3.0899048,0.4,0.0,65.700005
1994-02-10,3.4647903,0.15,0.0,73.61668
1994-02-11,4.4592233,0.0,0.0,94.61667
1994-02-12,2.8704977,0.8333333,0.0,61.066666
1994-02-13,3.7836404,0.23333335,0.0,80.350006
1994-02-14,3.6218472,0.0,0.0,76.933334
1994-02-15,4.3487306,0.0,0.0,92.28333
1994-02-16,4.682576,0.0,0.0,99.333336
1994-02-17,4.7465034,0.016666668,0.0,100.68333
1994-02-18,3.7899542,9.933333,0.0,80.48334
1994-02-19,2.1751838,28.6,0.0,46.383335
1994-02-20,0.96134377,9.350001,3240.2168,20.750002
1994-02-21,2.4009042,6.4666667,0.0,51.149998
1994-02-22,2.558751,1.2333335,0.0,54.483337
1994-02-23,2.3140888,0.0,0.0,49.31667
1994-02-24,3.5808067,0.0,0.0,76.06666
1994-02-25,3.983316,0.0,0.0,84.56667
1994-02-26,3.3156252,0.0,0.0,70.46667
1994-02-27,3.4939919,0.0,0.0,74.23334
1994-02-28,3.4955697,15.3,0.0,74.26666
1994-03-01,1.5698422,9.050001,0.0,33.600002
1994-03-02,3.2098675,0.0,0.0,68.23333
1994-03-03,1.9944495,0.33333334,3302.2668,42.56667
1994-03-04,3.0188737,0.1,0.0,64.200005
1994-03-05,3.3250957,11.233335,0.0,70.666664
1994-03-06,3.1451507,9.05,0.0,66.86667
1994-03-07,2.8941746,0.8,0.0,61.56667
1994-03-08,2.1167803,0.0,0.0,45.149994
1994-03-09,3.1751418,0.0,0.0,67.50001
1994-03-10,2.8397179,0.0,0.0,60.416668
1994-03-11,2.7063375,3.4833336,0.0,57.600002
1994-03-12,1.496443,3.4166663,0.0,32.04999
1994-03-13,2.3180346,3.3500001,0.0,49.399998
1994-03-14,1.5903622,2.8999999,1648.0995,34.033333
1994-03-15,1.4333045,3.966667,5011.5513,30.716661
1994-03-16,1.4427755,5.6999993,5970.717,30.916664
1994-03-17,1.9076338,11.599999,0.0,40.733334
1994-03-18,0.71273535,23.300003,0.0,15.5
1994-03-19,0.8824204,2.2666667,0.0,19.083334
1994-03-20,2.4372091,0.0,3276.3496,51.916668
1994-03-21,2.5737467,0.0,5518.5493,54.800007
1994-03-22,2.738696,0.033333335,0.0,58.283337
1994-03-23,1.7663612,4.8999996,0.0,37.750004
1994-03-24,2.071794,0.0,16966.967,44.2
1994-03-25,0.9210928,0.016666668,0.0,19.9
1994-03-26,1.9328892,0.0,0.0,41.266666
1994-03-27,2.4293165,0.0,0.0,51.75
1994-03-28,2.3338194,0.0,0.0,49.733334
1994-03-29,2.4048505,0.0,7436.832,51.233337
1994-03-30,2.6534586,0.0,0.0,56.483334
1994-03-31,2.3819628,0.0,0.0,50.75
1994-04-01,2.366178,0.38333333,9693.083,50.416668
1994-04-02,1.4735556,17.449999,4877.6836,31.566664
1994-04-03,2.2256942,0.05,12903.95,47.449997
1994-04-04,2.124673,0.0,24519.748,45.316666
1994-04-05,1.3575383,0.15,8770.634,29.116663
1994-04-06,1.2904537,0.2,19166.75,27.699999
1994-04-07,2.007866,0.5833333,19347.15,42.849995
1994-04-08,1.0118545,2.2166665,0.0,21.816666
1994-04-09,1.4498787,0.033333335,25203.633,31.066666
1994-04-10,1.8113474,0.033333335,10718.05,38.7
1994-04-11,1.090778,0.0,16980.6,23.483335
1994-04-12,0.8066541,0.73333335,12886.7,17.483334
1994-04-13,1.5469546,0.0,7335.5503,33.116673
1994-04-14,1.7363703,0.0,12048.917,37.11667
1994-04-15,1.6598148,0.0,12618.449,35.500004
1994-04-16,1.830289,0.0,8375.817,39.100002
1994-04-17,1.6385053,0.0,31083.268,35.05
1994-04-18,1.0331639,28.933334,5708.0996,22.266668
1994-04-19,1.6416626,15.5,14373.452,35.116673
1994-04-20,0.5398934,14.283334,14811.95,11.849999
1994-04-21,1.5927298,3.8666666,26396.416,34.083332
1994-04-22,1.124715,1.8666667,16316.349,24.200003
1994-04-23,0.8974158,0.0,21913.713,19.4
1994-04-24,0.8784742,4.3333335,12996.633,18.999998
1994-04-25,0.9802853,0.0,26935.852,21.15
1994-04-26,0.96292204,0.0,40767.066,20.78333
1994-04-27,0.9345097,0.0,42399.35,20.183332
1994-04-28,0.725363,0.0,25978.252,15.766665
1994-04-29,1.1215581,0.0,18636.701,24.133337
1994-04-30,1.0347422,0.0,22092.416,22.299997
1994-05-01,1.0473701,0.23333333,31503.768,22.566668
1994-05-02,0.9992267,3.95,16123.718,21.549997
1994-05-03,1.2849292,0.116666675,27794.984,27.583334
1994-05-04,1.1412889,0.0,31266.453,24.550003
1994-05-05,0.820071,0.0,35582.98,17.766666
1994-05-06,0.91083276,0.0,40027.316,19.683332
1994-05-07,0.8879449,0.0,31860.287,19.199997
1994-05-08,0.5067457,7.466667,8591.316,11.150002
1994-05-09,0.7671924,0.0,18829.967,16.65
1994-05-10,0.82480633,0.0,35926.55,17.866665
1994-05-11,0.4696517,1.566667,10095.583,10.366667
1994-05-12,0.6172382,1.1500001,7121.117,13.483334
1994-05-13,0.89583737,0.0,31625.148,19.366667
1994-05-14,0.68511224,5.2833333,37849.0,14.916667
1994-05-15,0.4254547,10.75,18378.717,9.433334
1994-05-16,0.44202855,0.13333334,23309.9,9.783334
1994-05-17,0.28023586,0.9166667,17153.436,6.3666673
1994-05-18,0.09239843,10.433333,4487.5664,2.3999999
1994-05-19,0.15948322,0.9833334,20503.467,3.8166668
1994-05-20,0.34021753,2.3500001,13484.7,7.6333337
1994-05-21,0.33232522,0.0,15950.2,7.466667
1994-05-22,0.42545465,0.8666668,12301.633,9.433333
1994-05-23,0.27628973,1.9500002,16672.732,6.2833347
1994-05-24,0.39862078,2.4833333,14177.767,8.866668
1994-05-25,0.37178683,1.7500001,13744.948,8.3
1994-05-26,0.09476612,3.333333,13408.233,2.4499998
1994-05-27,0.23209265,18.266668,12168.417,5.3500004
1994-05-28,0.48701483,7.766668,19684.615,10.733334
1994-05-29,0.4294008,9.733333,13023.933,9.516666
1994-05-30,0.4254547,0.0,27129.047,9.433334
1994-05-31,0.32048672,0.0,26878.383,7.216667
1994-06-01,0.13343853,0.36666664,25514.016,3.2666664
1994-06-02,0.10186921,1.8000001,5323.467,2.5999997
1994-06-03,0.3433745,0.0,33331.668,7.700001
1994-06-04,0.46965173,0.0,33286.55,10.366668
1994-06-05,0.39309615,0.0,31545.799,8.750001
1994-06-06,0.3733653,0.0,45613.75,8.333334
1994-06-07,0.23446032,5.2666664,26975.984,5.4
1994-06-08,0.1855279,0.0,23821.15,4.366667
1994-06-09,0.13817394,10.366668,4617.7163,3.3666668
1994-06-10,0.09003073,2.216667,1894.5,2.35
1994-06-11,0.060829125,0.8666668,1310.8667,1.7333335
1994-06-12,0.2881282,0.0,9756.2,6.5333343
1994-06-13,0.3125944,0.0,18508.568,7.050001
1994-06-14,0.23446038,0.016666668,27986.219,5.400001
1994-06-15,0.18868484,4.35,17171.951,4.4333334
1994-06-16,0.098712295,1.1,18399.133,2.5333333
1994-06-17,0.28023586,0.6666667,23721.803,6.3666673
1994-06-18,0.18079248,6.3999996,12043.918,4.2666664
1994-06-19,0.23761725,0.1,26194.352,5.4666667
1994-06-20,0.20999412,0.0,12822.083,4.8833337
1994-06-21,0.21709725,0.0,19021.434,5.0333343
1994-06-22,0.21078332,0.083333336,19912.451,4.8999996
1994-06-23,0.18789558,4.2000003,16936.318,4.4166665
1994-06-24,0.09397689,53.433334,1357.6334,2.4333332
1994-06-25,-0.0015202612,8.400001,7237.467,0.41666672
1994-06-26,0.076613784,2.4833333,22102.367,2.0666668
1994-06-27,0.09003075,0.2,20696.549,2.3500004
1994-06-28,0.11528619,1.0500001,21310.951,2.8833334
1994-06-29,0.10502617,0.2,13255.399,2.666667
1994-06-30,0.033205975,2.5833333,15506.066,1.15
1994-07-01,0.020578261,1.6166667,19584.186,0.8833335
1994-07-02,0.07503532,3.2833328,4783.317,2.0333335
1994-07-03,-0.0007310286,0.1,4361.517,0.4333334
1994-07-04,-0.021251082,34.533337,11446.534,0.0
1994-07-05,-0.021251082,3.3500004,17080.115,0.0
1994-07-06,0.0047935992,0.31666666,22195.049,0.55
1994-07-07,-0.014147988,9.150002,17199.385,0.15
1994-07-08,0.067932226,0.016666668,19230.367,1.8833336
1994-07-09,0.0024259035,2.3166666,12054.851,0.50000006
1994-07-10,-0.021251082,0.61666673,5518.883,0.0
1994-07-11,0.057672203,0.016666668,33403.652,1.6666669
1994-07-12,0.048201405,0.0,14210.218,1.4666668
1994-07-13,0.038730618,0.0,21906.531,1.2666669
1994-07-14,0.014264394,0.0,18500.45,0.75000006
1994-07-15,0.02136749,0.1,20346.066,0.9000001
1994-07-16,-0.018094152,16.283333,9889.066,0.06666667
1994-07-17,-0.013358755,0.0,15480.917,0.16666667
1994-07-18,0.048201397,0.0,20876.568,1.4666667
1994-07-19,0.059250668,0.21666668,19294.334,1.7000002
1994-07-20,0.056882955,1.5166665,18290.234,1.65
1994-07-21,-0.018883385,13.866668,20196.967,0.05
1994-07-22,0.042676784,0.033333335,23844.383,1.3500003
1994-07-23,0.0647753,0.0,12519.833,1.816667
1994-07-24,0.056093737,0.0,18480.533,1.6333336
1994-07-25,0.048201405,0.35,4070.2664,1.4666668
1994-07-26,-0.015726453,6.3833337,2488.1167,0.11666667
1994-07-27,-0.021251082,3.8333337,1232.8833,0.0
1994-07-28,-0.021251082,2.566667,11658.766,0.0
1994-07-29,-0.015726453,0.116666675,14086.449,0.116666675
1994-07-30,0.03083828,0.0,7105.3335,1.1
1994-07-31,0.0024259035,0.0,12567.034,0.50000006
1994-08-01,-0.019672617,5.9500003,8818.134,0.033333335
1994-08-02,-0.021251082,5.183333,9912.416,0.0
1994-08-03,-0.021251082,0.31666666,23216.318,0.0
1994-08-04,-0.01730492,0.0,18674.783,0.083333336
1994-08-05,0.07740303,0.0,5349.35,2.0833337
