#,m3/s,m3/s,l/s,l/s,
date,Graview Ck at LHS m3/s,Lagoon Ck at MGH m3/s,Grandview Ck at LHS l/s,Lagoon Ck at MGH l/s,Luggate (Nat) l/s
25/09/2019 0:00,0.051564743,0.020728952,51.564743,20.728952,2546
26/09/2019 0:00,0.050512061,0.020050591,50.512061,20.050591,3030
27/09/2019 0:00,0.054740332,0.019263529,54.740332,19.263529,4708
28/09/2019 0:00,0.052164632,0.018829629,52.164632,18.829629,3667
29/09/2019 0:00,0.048455167,0.018488417,48.455167,18.488417,3004
30/09/2019 0:00,0.045993971,0.018693173,45.993971,18.693173,2921
1/10/2019 0:00,0.045060457,0.01865378,45.060457,18.65378,3526
2/10/2019 0:00,0.047995705,0.018193731,47.995705,18.193731,2727
3/10/2019 0:00,0.047843803,0.017728583,47.843803,17.728583,2956
4/10/2019 0:00,0.049131959,0.017429368,49.131959,17.429368,2855
5/10/2019 0:00,0.04995883,0.0204317,49.95883,20.4317,2855
6/10/2019 0:00,0.052474627,0.018011336,52.474627,18.011336,2822
7/10/2019 0:00,0.052758993,0.017317432,52.758993,17.317432,2585
8/10/2019 0:00,0.051936363,0.017214512,51.936363,17.214512,2368
9/10/2019 0:00,0.059972688,0.020777307,59.972688,20.777307,2241
10/10/2019 0:00,0.054819341,0.020758625,54.819341,20.758625,2257
11/10/2019 0:00,0.049199484,0.02001129,49.199484,20.01129,2400
12/10/2019 0:00,0.052428755,0.019779496,52.428755,19.779496,2201
13/10/2019 0:00,0.049851702,0.018800287,49.851702,18.800287,2047
14/10/2019 0:00,0.051586548,0.018522663,51.586548,18.522663,2045
15/10/2019 0:00,0.061441854,0.017882187,61.441854,17.882187,2104
16/10/2019 0:00,0.078614169,0.017477173,78.614169,17.477173,1966
17/10/2019 0:00,0.076674382,0.016933959,76.674382,16.933959,1900
18/10/2019 0:00,0.081464729,0.01917115,81.464729,19.17115,1979
19/10/2019 0:00,0.074527538,0.019534625,74.527538,19.534625,2029
20/10/2019 0:00,0.07002035,0.017954496,70.02035,17.954496,4111
21/10/2019 0:00,0.072271344,0.017901533,72.271344,17.901533,6995
22/10/2019 0:00,0.085408766,0.018568382,85.408766,18.568382,5414
23/10/2019 0:00,0.084261702,0.018136591,84.261702,18.136591,5146
24/10/2019 0:00,0.077433364,0.017478865,77.433364,17.478865,5084
25/10/2019 0:00,0.083934715,0.017051079,83.934715,17.051079,7025
26/10/2019 0:00,0.07074257,0.017108638,70.74257,17.108638,5678
27/10/2019 0:00,0.065073107,0.021924242,65.073107,21.924242,4891
28/10/2019 0:00,0.065456535,0.022210066,65.456535,22.210066,4487
29/10/2019 0:00,0.066995324,0.019843892,66.995324,19.843892,4126
30/10/2019 0:00,0.064389659,0.02032241,64.389659,20.32241,3868
31/10/2019 0:00,0.070981085,0.020092115,70.981085,20.092115,3667
1/11/2019 0:00,0.059501218,0.01926628,59.501218,19.26628,3905
2/11/2019 0:00,0.048490474,0.017402989,48.490474,17.402989,3505
3/11/2019 0:00,0.041667841,0.016718179,41.667841,16.718179,4989
4/11/2019 0:00,0.045992772,0.016895702,45.992772,16.895702,4637
5/11/2019 0:00,0.047041356,0.015884468,47.041356,15.884468,4055
6/11/2019 0:00,0.048689002,0.01605091,48.689002,16.05091,4534
7/11/2019 0:00,0.046556253,0.015527338,46.556253,15.527338,3896
8/11/2019 0:00,0.043060319,0.015810022,43.060319,15.810022,3614
9/11/2019 0:00,0.03880557,0.016514526,38.80557,16.514526,3383
10/11/2019 0:00,0.045980083,0.025016849,45.980083,25.016849,3172
11/11/2019 0:00,0.044346017,0.021725757,44.346017,21.725757,3207
12/11/2019 0:00,0.040573394,0.020430695,40.573394,20.430695,3217
13/11/2019 0:00,0.040853797,0.023569551,40.853797,23.569551,2900
14/11/2019 0:00,0.05226462,0.030099744,52.26462,30.099744,2693
15/11/2019 0:00,0.047720981,0.028517565,47.720981,28.517565,2565
16/11/2019 0:00,0.040396215,0.029709516,40.396215,29.709516,2489
17/11/2019 0:00,0.037635441,0.027416025,37.635441,27.416025,2372
18/11/2019 0:00,0.038616182,0.028415082,38.616182,28.415082,2431
19/11/2019 0:00,0.04590717,0.02757893,45.90717,27.57893,3922
20/11/2019 0:00,0.037759339,0.025427201,37.759339,25.427201,2674
21/11/2019 0:00,0.033921027,0.022784839,33.921027,22.784839,2498
22/11/2019 0:00,0.028218447,0.021689732,28.218447,21.689732,2471
23/11/2019 0:00,0.023477993,0.020714189,23.477993,20.714189,2444
24/11/2019 0:00,0.020541783,0.019713538,20.541783,19.713538,2381
25/11/2019 0:00,0.023154737,0.018307804,23.154737,18.307804,2305
26/11/2019 0:00,0.028273836,0.017491262,28.273836,17.491262,2248
27/11/2019 0:00,0.025436371,0.017633172,25.436371,17.633172,2232
28/11/2019 0:00,0.027975284,0.017316304,27.975284,17.316304,2220
29/11/2019 0:00,0.027366521,0.016413181,27.366521,16.413181,2188
30/11/2019 0:00,0.032319355,0.015767931,32.319355,15.767931,2036
1/12/2019 0:00,0.033222878,0.016624468,33.222878,16.624468,1936
2/12/2019 0:00,0.038107027,0.016923108,38.107027,16.923108,1846
3/12/2019 0:00,0.034501554,0.032481778,34.501554,32.481778,1800
4/12/2019 0:00,0.580366192,0.071914541,580.366192,71.914541,1749
5/12/2019 0:00,0.649448952,0.082383674,649.448952,82.383674,1713
6/12/2019 0:00,0.522184452,0.069661744,522.184452,69.661744,1683
7/12/2019 0:00,0.504875393,0.066175522,504.875393,66.175522,1687
8/12/2019 0:00,1.220343845,0.11453983,1220.343845,114.53983,1663
9/12/2019 0:00,1.023534189,0.133503927,1023.534189,133.503927,1605
10/12/2019 0:00,0.667140864,0.107315791,667.140864,107.315791,1468
11/12/2019 0:00,0.522011959,0.08798009,522.011959,87.98009,1313
12/12/2019 0:00,0.414167535,0.073338545,414.167535,73.338545,1492
13/12/2019 0:00,0.376189276,0.064638492,376.189276,64.638492,1476
14/12/2019 0:00,0.368126801,0.056120896,368.126801,56.120896,1581
15/12/2019 0:00,0.345706048,0.055460856,345.706048,55.460856,1630
16/12/2019 0:00,0.298874085,0.048686386,298.874085,48.686386,1651
17/12/2019 0:00,0.452634003,0.070663943,452.634003,70.663943,1656
18/12/2019 0:00,0.488830913,0.086104138,488.830913,86.104138,1595
19/12/2019 0:00,0.422466535,0.08378119,422.466535,83.78119,1561
20/12/2019 0:00,0.392060455,0.082261585,392.060455,82.261585,1611
21/12/2019 0:00,0.347104706,0.068932934,347.104706,68.932934,1670
22/12/2019 0:00,0.297411661,0.062041561,297.411661,62.041561,5382
23/12/2019 0:00,0.242227134,0.056829284,242.227134,56.829284,3879
24/12/2019 0:00,0.215335767,0.052931381,215.335767,52.931381,2081
25/12/2019 0:00,0.217465349,0.050263285,217.465349,50.263285,1776
26/12/2019 0:00,0.201996623,0.045970134,201.996623,45.970134,1711
27/12/2019 0:00,0.17963495,0.043780832,179.63495,43.780832,1661
28/12/2019 0:00,0.183527486,0.04137545,183.527486,41.37545,1683
29/12/2019 0:00,0.173618492,0.039184364,173.618492,39.184364,1750
30/12/2019 0:00,0.149658665,0.036701848,149.658665,36.701848,1647
31/12/2019 0:00,0.126430565,0.034070219,126.430565,34.070219,1612
1/01/2020 0:00,0.139181908,0.035774775,139.181908,35.774775,1517
2/01/2020 0:00,0.156312382,0.043113329,156.312382,43.113329,1492
3/01/2020 0:00,0.140250201,0.033560736,140.250201,33.560736,1509
4/01/2020 0:00,0.144700957,0.030882316,144.700957,30.882316,1507
5/01/2020 0:00,0.130694771,0.029747679,130.694771,29.747679,1498
6/01/2020 0:00,0.135011046,0.028603296,135.011046,28.603296,1487
7/01/2020 0:00,0.130585752,0.027190684,130.585752,27.190684,1476
8/01/2020 0:00,0.121172743,0.026217048,121.172743,26.217048,1740
9/01/2020 0:00,0.110887691,0.025087901,110.887691,25.087901,1686
10/01/2020 0:00,0.115724162,0.024299269,115.724162,24.299269,1658
11/01/2020 0:00,0.106215681,0.023873899,106.215681,23.873899,1614
12/01/2020 0:00,0.093409902,0.023123556,93.409902,23.123556,1579
13/01/2020 0:00,0.099953129,0.022110229,99.953129,22.110229,1561
14/01/2020 0:00,0.087484311,0.021262081,87.484311,21.262081,1519
15/01/2020 0:00,0.086853941,0.020443773,86.853941,20.443773,1755
16/01/2020 0:00,0.084082263,0.019204605,84.082263,19.204605,1720
17/01/2020 0:00,0.081695625,0.018430906,81.695625,18.430906,1633
18/01/2020 0:00,0.081994716,0.018086813,81.994716,18.086813,1579
19/01/2020 0:00,0.075652211,0.017696388,75.652211,17.696388,1667
20/01/2020 0:00,0.072747822,0.017350742,72.747822,17.350742,1585
21/01/2020 0:00,0.072004033,0.017226023,72.004033,17.226023,1477
22/01/2020 0:00,0.071147284,0.017011453,71.147284,17.011453,1417
23/01/2020 0:00,0.068101331,0.016615181,68.101331,16.615181,1484
24/01/2020 0:00,0.066906957,0.016140176,66.906957,16.140176,1764
25/01/2020 0:00,0.057364486,0.015888687,57.364486,15.888687,1688
26/01/2020 0:00,0.057545635,0.015494119,57.545635,15.494119,1465
27/01/2020 0:00,0.057677997,0.015119655,57.677997,15.119655,1405
28/01/2020 0:00,0.057504338,0.014795875,57.504338,14.795875,1279
29/01/2020 0:00,0.057947617,0.01451759,57.947617,14.51759,1326
30/01/2020 0:00,0.060768079,0.014528722,60.768079,14.528722,1377
31/01/2020 0:00,0.053482609,0.01502564,53.482609,15.02564,1380
1/02/2020 0:00,0.060342713,0.015362412,60.342713,15.362412,1288
2/02/2020 0:00,0.05468536,0.015717555,54.68536,15.717555,1205
3/02/2020 0:00,0.047662631,0.015012471,47.662631,15.012471,1197
4/02/2020 0:00,0.139910578,0.045376823,139.910578,45.376823,1181
5/02/2020 0:00,0.077409124,0.031048854,77.409124,31.048854,1148
6/02/2020 0:00,0.045833452,0.020938558,45.833452,20.938558,1182
7/02/2020 0:00,0.04473539,0.017857875,44.73539,17.857875,1216
8/02/2020 0:00,0.043600575,0.016786488,43.600575,16.786488,1160
9/02/2020 0:00,0.046951613,0.016357606,46.951613,16.357606,1166
10/02/2020 0:00,0.039574274,0.01572127,39.574274,15.72127,1178
11/02/2020 0:00,0.037257108,0.01507236,37.257108,15.07236,1197
12/02/2020 0:00,0.033711002,0.014752776,33.711002,14.752776,1336
13/02/2020 0:00,0.029368424,0.014395671,29.368424,14.395671,1189
14/02/2020 0:00,0.028893986,0.014248095,28.893986,14.248095,1164
15/02/2020 0:00,0.029658365,0.013980897,29.658365,13.980897,1162
16/02/2020 0:00,0.029672605,0.013948709,29.672605,13.948709,1137
17/02/2020 0:00,0.026136482,0.013675387,26.136482,13.675387,1069
18/02/2020 0:00,0.02624462,0.013883167,26.24462,13.883167,973
19/02/2020 0:00,0.027734211,0.013456989,27.734211,13.456989,946
20/02/2020 0:00,0.028279278,0.013297059,28.279278,13.297059,969
21/02/2020 0:00,0.0302501,0.016054316,30.2501,16.054316,1009
22/02/2020 0:00,0.032516493,0.014294036,32.516493,14.294036,1050
23/02/2020 0:00,0.034422927,0.01375051,34.422927,13.75051,1059
24/02/2020 0:00,0.03158006,0.01317576,31.58006,13.17576,1050
25/02/2020 0:00,0.031026452,0.012853894,31.026452,12.853894,955
26/02/2020 0:00,0.027931009,0.012662736,27.931009,12.662736,895
27/02/2020 0:00,0.027126787,0.012524782,27.126787,12.524782,888
28/02/2020 0:00,0.028672897,0.015826448,28.672897,15.826448,951
29/02/2020 0:00,0.031303146,0.013865912,31.303146,13.865912,1761
1/03/2020 0:00,0.030786536,0.012577918,30.786536,12.577918,1325
2/03/2020 0:00,0.027699555,0.012110727,27.699555,12.110727,1291
3/03/2020 0:00,0.026230542,0.013435096,26.230542,13.435096,1279
4/03/2020 0:00,0.031066607,0.012350826,31.066607,12.350826,1192
5/03/2020 0:00,0.034897533,0.012161302,34.897533,12.161302,1480
6/03/2020 0:00,0.034350121,0.012120265,34.350121,12.120265,1531
7/03/2020 0:00,0.031212054,0.011912401,31.212054,11.912401,1458
8/03/2020 0:00,0.036946939,0.014277107,36.946939,14.277107,1358
9/03/2020 0:00,0.032825615,0.013562392,32.825615,13.562392,1306
10/03/2020 0:00,0.033060683,0.01277756,33.060683,12.77756,1267
11/03/2020 0:00,0.033015425,0.012413285,33.015425,12.413285,1238
12/03/2020 0:00,0.03441273,0.012150907,34.41273,12.150907,1234
13/03/2020 0:00,0.030579975,0.012013529,30.579975,12.013529,1209
14/03/2020 0:00,0.030624702,0.011758916,30.624702,11.758916,1540
15/03/2020 0:00,0.031619956,0.011631016,31.619956,11.631016,1465
16/03/2020 0:00,0.030951969,0.011617979,30.951969,11.617979,1286
17/03/2020 0:00,0.035084978,0.011490449,35.084978,11.490449,1243
18/03/2020 0:00,0.035269415,0.011462356,35.269415,11.462356,1221
19/03/2020 0:00,0.028006071,0.011162159,28.006071,11.162159,1295
20/03/2020 0:00,0.027762032,0.011162476,27.762032,11.162476,1789
21/03/2020 0:00,0.030651378,0.012019955,30.651378,12.019955,1710
22/03/2020 0:00,0.02882738,0.011769978,28.82738,11.769978,1485
23/03/2020 0:00,0.030932466,0.011504575,30.932466,11.504575,1410
24/03/2020 0:00,0.040812387,0.011926645,40.812387,11.926645,1367
25/03/2020 0:00,0.037479629,0.011731166,37.479629,11.731166,1334
26/03/2020 0:00,0.03260988,0.011814025,32.60988,11.814025,1310
27/03/2020 0:00,0.034724957,0.01224329,34.724957,12.24329,1300
28/03/2020 0:00,0.033298294,0.011755401,33.298294,11.755401,1283
29/03/2020 0:00,0.037011314,0.011607922,37.011314,11.607922,1266
30/03/2020 0:00,0.031945417,0.011473442,31.945417,11.473442,1238
31/03/2020 0:00,0.030046145,0.011645538,30.046145,11.645538,1230
1/04/2020 0:00,0.032026795,0.01131869,32.026795,11.31869,1228
2/04/2020 0:00,0.030905618,0.011004255,30.905618,11.004255,1205
3/04/2020 0:00,0.029164444,0.010923204,29.164444,10.923204,1201
4/04/2020 0:00,0.028905472,0.010723192,28.905472,10.723192,1198
5/04/2020 0:00,0.027528885,0.010423863,27.528885,10.423863,1193
6/04/2020 0:00,0.022924176,0.010431663,22.924176,10.431663,1180
7/04/2020 0:00,0.025320531,0.011364163,25.320531,11.364163,1162
8/04/2020 0:00,0.031528352,0.011107,31.528352,11.107,1171
9/04/2020 0:00,0.031006894,0.011053157,31.006894,11.053157,1184
10/04/2020 0:00,0.03192727,0.010860961,31.92727,10.860961,1177
11/04/2020 0:00,0.031725076,0.01066847,31.725076,10.66847,1166
12/04/2020 0:00,0.026918741,0.011929112,26.918741,11.929112,1156
13/04/2020 0:00,0.038696034,0.014284329,38.696034,14.284329,1146
14/04/2020 0:00,0.040879263,0.011854132,40.879263,11.854132,1137
15/04/2020 0:00,0.042321806,0.011711656,42.321806,11.711656,1307
16/04/2020 0:00,0.036221238,0.011514237,36.221238,11.514237,1434
17/04/2020 0:00,0.030132199,0.011500926,30.132199,11.500926,1412
18/04/2020 0:00,0.030852606,0.012999613,30.852606,12.999613,1412
19/04/2020 0:00,0.041378499,0.014138361,41.378499,14.138361,1428
20/04/2020 0:00,0.038701302,,38.701302,#VALUE!,1424
21/04/2020 0:00,0.03703032,,37.03032,#VALUE!,1450
22/04/2020 0:00,0.031832366,,31.832366,#VALUE!,1455
23/04/2020 0:00,0.030783763,,30.783763,#VALUE!,1453
24/04/2020 0:00,0.030137548,,30.137548,#VALUE!,1420
25/04/2020 0:00,0.028278666,,28.278666,#VALUE!,1434
26/04/2020 0:00,0.033335498,,33.335498,#VALUE!,1429
27/04/2020 0:00,0.030839668,,30.839668,#VALUE!,1421
28/04/2020 0:00,0.036096081,,36.096081,#VALUE!,1412
29/04/2020 0:00,0.036907061,,36.907061,#VALUE!,1420
30/04/2020 0:00,0.03473677,,34.73677,#VALUE!,1365
1/05/2020 0:00,0.030690299,,30.690299,#VALUE!,1378
2/05/2020 0:00,0.027066609,,27.066609,#VALUE!,1325
3/05/2020 0:00,0.071854419,,71.854419,#VALUE!,1113
4/05/2020 0:00,0.0545574,,54.5574,#VALUE!,1158
5/05/2020 0:00,0.052507152,,52.507152,#VALUE!,1290
6/05/2020 0:00,0.052165457,,52.165457,#VALUE!,1204
7/05/2020 0:00,0.042760602,,42.760602,#VALUE!,1182
8/05/2020 0:00,0.032854761,,32.854761,#VALUE!,1078
9/05/2020 0:00,0.035123743,,35.123743,#VALUE!,1062
10/05/2020 0:00,0.032821086,,32.821086,#VALUE!,1125
11/05/2020 0:00,0.03052729,,30.52729,#VALUE!,1140
12/05/2020 0:00,0.033673655,,33.673655,#VALUE!,1152
13/05/2020 0:00,0.035989073,,35.989073,#VALUE!,1127
14/05/2020 0:00,0.03449353,,34.49353,#VALUE!,1122
15/05/2020 0:00,0.031257917,,31.257917,#VALUE!,1638
16/05/2020 0:00,0.033257421,,33.257421,#VALUE!,2217
17/05/2020 0:00,0.04155746,,41.55746,#VALUE!,1431
18/05/2020 0:00,0.044013122,,44.013122,#VALUE!,1294
19/05/2020 0:00,0.037843387,,37.843387,#VALUE!,1214
20/05/2020 0:00,0.044072926,,44.072926,#VALUE!,1151
21/05/2020 0:00,0.042283132,,42.283132,#VALUE!,1227
22/05/2020 0:00,0.027663149,,27.663149,#VALUE!,2309
23/05/2020 0:00,0.029156157,,29.156157,#VALUE!,2196
24/05/2020 0:00,0.030348574,,30.348574,#VALUE!,2084
25/05/2020 0:00,0.028745995,,28.745995,#VALUE!,1683
26/05/2020 0:00,0.030922377,,30.922377,#VALUE!,1514
27/05/2020 0:00,0.033044306,,33.044306,#VALUE!,1447
28/05/2020 0:00,0.033752022,,33.752022,#VALUE!,1390
29/05/2020 0:00,0.033506893,,33.506893,#VALUE!,1485
30/05/2020 0:00,0.034538663,,34.538663,#VALUE!,1423
31/05/2020 0:00,0.033148979,,33.148979,#VALUE!,1337
1/06/2020 0:00,0.042470164,,42.470164,#VALUE!,1278
2/06/2020 0:00,0.043007711,,43.007711,#VALUE!,1204
3/06/2020 0:00,0.031464761,,31.464761,#VALUE!,1201
4/06/2020 0:00,0.02779385,,27.79385,#VALUE!,1221
5/06/2020 0:00,0.033584575,,33.584575,#VALUE!,1233
6/06/2020 0:00,0.042096517,,42.096517,#VALUE!,1330
7/06/2020 0:00,0.044990012,,44.990012,#VALUE!,3421
8/06/2020 0:00,0.040894509,,40.894509,#VALUE!,2069
9/06/2020 0:00,0.036440169,,36.440169,#VALUE!,1726
10/06/2020 0:00,0.039189481,,39.189481,#VALUE!,1574
11/06/2020 0:00,0.03216341,,32.16341,#VALUE!,1491
12/06/2020 0:00,0.030317058,,30.317058,#VALUE!,1444
13/06/2020 0:00,0.043795857,,43.795857,#VALUE!,1402
14/06/2020 0:00,0.04729007,,47.29007,#VALUE!,1364
15/06/2020 0:00,0.039349186,,39.349186,#VALUE!,1364
16/06/2020 0:00,0.024734109,,24.734109,#VALUE!,1591
17/06/2020 0:00,0.02261713,,22.61713,#VALUE!,1582
18/06/2020 0:00,0.040163588,,40.163588,#VALUE!,1896
19/06/2020 0:00,0.044118195,,44.118195,#VALUE!,2213
20/06/2020 0:00,0.045189852,,45.189852,#VALUE!,2331
21/06/2020 0:00,0.039582701,,39.582701,#VALUE!,2387
22/06/2020 0:00,0.040327637,,40.327637,#VALUE!,2132
23/06/2020 0:00,0.039428506,,39.428506,#VALUE!,2023
24/06/2020 0:00,0.041330249,,41.330249,#VALUE!,2031
25/06/2020 0:00,0.04379487,,43.79487,#VALUE!,1880
26/06/2020 0:00,0.039912767,,39.912767,#VALUE!,1772
27/06/2020 0:00,0.037219212,,37.219212,#VALUE!,1715
28/06/2020 0:00,0.038933259,,38.933259,#VALUE!,1661
29/06/2020 0:00,0.240952287,,240.952287,#VALUE!,1613
30/06/2020 0:00,0.11114422,,111.14422,#VALUE!,1570
1/07/2020 0:00,0.082377409,,82.377409,#VALUE!,1518
2/07/2020 0:00,0.074548244,,74.548244,#VALUE!,1482
3/07/2020 0:00,0.07332007,,73.32007,#VALUE!,1450
4/07/2020 0:00,0.061496881,,61.496881,#VALUE!,1435
5/07/2020 0:00,0.144384309,,144.384309,#VALUE!,1416
6/07/2020 0:00,0.173214503,,173.214503,#VALUE!,1530
7/07/2020 0:00,0.192488997,,192.488997,#VALUE!,1604
8/07/2020 0:00,0.188451856,,188.451856,#VALUE!,1637
9/07/2020 0:00,0.148032702,,148.032702,#VALUE!,1570
10/07/2020 0:00,0.124728455,,124.728455,#VALUE!,1524
11/07/2020 0:00,0.109609995,,109.609995,#VALUE!,1505
12/07/2020 0:00,0.087060205,,87.060205,#VALUE!,1539
13/07/2020 0:00,0.091195703,,91.195703,#VALUE!,1453
14/07/2020 0:00,0.089400319,,89.400319,#VALUE!,1424
15/07/2020 0:00,0.085001852,,85.001852,#VALUE!,1397
16/07/2020 0:00,0.085964897,,85.964897,#VALUE!,1428
17/07/2020 0:00,0.087206847,,87.206847,#VALUE!,1404
18/07/2020 0:00,0.087036578,,87.036578,#VALUE!,1419
19/07/2020 0:00,0.081263246,,81.263246,#VALUE!,2194
20/07/2020 0:00,0.074289523,,74.289523,#VALUE!,1682
21/07/2020 0:00,0.2273373,,227.3373,#VALUE!,1641
22/07/2020 0:00,0.189755408,,189.755408,#VALUE!,1657
23/07/2020 0:00,0.16149869,,161.49869,#VALUE!,2186
24/07/2020 0:00,0.154302449,,154.302449,#VALUE!,1948
25/07/2020 0:00,0.129733008,,129.733008,#VALUE!,1882
26/07/2020 0:00,0.112350889,,112.350889,#VALUE!,1762
27/07/2020 0:00,0.109682626,,109.682626,#VALUE!,1723
28/07/2020 0:00,0.101940493,,101.940493,#VALUE!,1841
29/07/2020 0:00,0.08562805,,85.62805,#VALUE!,1687
30/07/2020 0:00,0.074370021,0.030727194,74.370021,30.727194,1610
31/07/2020 0:00,0.071393009,0.030015313,71.393009,30.015313,1599
1/08/2020 0:00,0.066678517,0.028668081,66.678517,28.668081,1805
2/08/2020 0:00,0.066591863,0.027487206,66.591863,27.487206,2092
3/08/2020 0:00,0.06594428,0.026931391,65.94428,26.931391,2020
4/08/2020 0:00,0.064828002,0.026147429,64.828002,26.147429,2479
5/08/2020 0:00,0.072052501,0.024875266,72.052501,24.875266,2360
6/08/2020 0:00,0.066478294,0.02444834,66.478294,24.44834,2130
7/08/2020 0:00,0.064048594,0.024503386,64.048594,24.503386,2010
8/08/2020 0:00,0.067197136,0.023483402,67.197136,23.483402,1981
9/08/2020 0:00,0.075636891,0.022798272,75.636891,22.798272,1985
10/08/2020 0:00,0.063932005,0.021965284,63.932005,21.965284,2383
11/08/2020 0:00,0.064977625,0.021412113,64.977625,21.412113,2418
12/08/2020 0:00,0.070944578,0.02109742,70.944578,21.09742,2983
13/08/2020 0:00,0.068381242,0.020456532,68.381242,20.456532,2650
14/08/2020 0:00,0.063692805,0.019589637,63.692805,19.589637,3645
15/08/2020 0:00,0.069236925,0.019023832,69.236925,19.023832,3287
16/08/2020 0:00,0.069409168,0.018733996,69.409168,18.733996,2803
17/08/2020 0:00,0.068992543,0.017981916,68.992543,17.981916,2736
18/08/2020 0:00,0.064212753,0.017575663,64.212753,17.575663,2772
19/08/2020 0:00,0.052570841,0.018742234,52.570841,18.742234,2800
20/08/2020 0:00,0.052364253,0.018006389,52.364253,18.006389,3030
21/08/2020 0:00,0.048676975,0.018115604,48.676975,18.115604,4111
22/08/2020 0:00,0.049239973,0.017027261,49.239973,17.027261,5205
23/08/2020 0:00,0.047381424,0.016553856,47.381424,16.553856,5431
24/08/2020 0:00,0.042942019,0.016785727,42.942019,16.785727,4471
25/08/2020 0:00,0.046880658,0.016622668,46.880658,16.622668,3477
26/08/2020 0:00,0.058755856,0.016319643,58.755856,16.319643,2958
27/08/2020 0:00,0.052430931,0.016058532,52.430931,16.058532,2722
28/08/2020 0:00,0.048006049,0.015788846,48.006049,15.788846,3224
29/08/2020 0:00,0.044665323,0.015963758,44.665323,15.963758,3549
30/08/2020 0:00,0.037266032,0.01540717,37.266032,15.40717,3190
31/08/2020 0:00,0.037291275,0.015734145,37.291275,15.734145,3035
1/09/2020 0:00,0.061423868,0.028395305,61.423868,28.395305,2640
2/09/2020 0:00,0.063067287,0.020528631,63.067287,20.528631,2456
3/09/2020 0:00,0.060916945,0.019524382,60.916945,19.524382,2387
4/09/2020 0:00,0.052145467,0.020646099,52.145467,20.646099,2294
5/09/2020 0:00,0.072363576,0.028933229,72.363576,28.933229,2351
6/09/2020 0:00,0.06327537,0.030173169,63.27537,30.173169,2399
7/09/2020 0:00,0.064178868,0.028679223,64.178868,28.679223,2306
8/09/2020 0:00,0.060225798,0.027526936,60.225798,27.526936,2230
9/09/2020 0:00,0.054529307,0.026515393,54.529307,26.515393,2271
10/09/2020 0:00,0.057847891,0.028481599,57.847891,28.481599,2414
11/09/2020 0:00,0.061384707,0.026332199,61.384707,26.332199,2699
12/09/2020 0:00,0.059285918,0.025330405,59.285918,25.330405,4319
13/09/2020 0:00,0.049760299,0.024890495,49.760299,24.890495,3164
14/09/2020 0:00,0.047312821,0.025114095,47.312821,25.114095,2526
15/09/2020 0:00,0.059697707,0.026008238,59.697707,26.008238,2322
16/09/2020 0:00,0.058778081,0.024822701,58.778081,24.822701,2496
17/09/2020 0:00,0.054986036,0.024864107,54.986036,24.864107,2876
18/09/2020 0:00,0.063988023,0.025797658,63.988023,25.797658,2714
19/09/2020 0:00,0.056285148,0.025175822,56.285148,25.175822,2398
20/09/2020 0:00,0.056571539,0.024283583,56.571539,24.283583,2408
21/09/2020 0:00,0.05469091,0.023953605,54.69091,23.953605,2284
22/09/2020 0:00,0.051174718,0.023744846,51.174718,23.744846,2392
23/09/2020 0:00,0.053835753,0.026137654,53.835753,26.137654,2482
24/09/2020 0:00,0.054066557,0.025353505,54.066557,25.353505,2331
25/09/2020 0:00,0.107191483,0.041168362,107.191483,41.168362,2250
26/09/2020 0:00,0.103615921,0.045947272,103.615921,45.947272,2171
27/09/2020 0:00,0.201207526,0.048240065,201.207526,48.240065,2037
28/09/2020 0:00,0.254697284,0.049268066,254.697284,49.268066,1846
29/09/2020 0:00,0.21875801,0.049654995,218.75801,49.654995,1719
30/09/2020 0:00,0.164273204,0.048789303,164.273204,48.789303,1695
1/10/2020 0:00,0.133863065,0.049178754,133.863065,49.178754,1667
2/10/2020 0:00,0.107130548,0.048762021,107.130548,48.762021,1643
3/10/2020 0:00,0.083466655,0.049369066,83.466655,49.369066,1625
4/10/2020 0:00,0.069162137,0.050434292,69.162137,50.434292,1705
5/10/2020 0:00,0.067880154,0.049449152,67.880154,49.449152,1657
6/10/2020 0:00,0.068298169,0.049830932,68.298169,49.830932,1603
7/10/2020 0:00,0.078895149,0.04944677,78.895149,49.44677,1527
8/10/2020 0:00,0.078102994,0.045850968,78.102994,45.850968,1528
9/10/2020 0:00,0.070603694,0.041714709,70.603694,41.714709,1527
10/10/2020 0:00,0.06853274,0.038658617,68.53274,38.658617,1502
11/10/2020 0:00,0.082057953,0.043139506,82.057953,43.139506,1517
12/10/2020 0:00,0.078812135,0.043929718,78.812135,43.929718,1457
13/10/2020 0:00,0.074578751,0.039456386,74.578751,39.456386,1391
14/10/2020 0:00,0.083093242,0.037657803,83.093242,37.657803,1366
15/10/2020 0:00,0.086942879,0.034998502,86.942879,34.998502,1378
16/10/2020 0:00,0.081454294,0.033317789,81.454294,33.317789,1381
17/10/2020 0:00,0.072671568,0.032652502,72.671568,32.652502,1666
18/10/2020 0:00,0.066086685,0.031512061,66.086685,31.512061,1575
19/10/2020 0:00,0.069945226,0.031982169,69.945226,31.982169,1478
20/10/2020 0:00,0.067461334,0.031679685,67.461334,31.679685,1560
21/10/2020 0:00,0.065808316,0.028520322,65.808316,28.520322,1379
22/10/2020 0:00,0.063584696,0.027006877,63.584696,27.006877,1387
