ConsentID,WellNumber,MaxFlowRate,StreamDepletionFlow,MaxHourlyVolume,MaxdailyVolume,MaxWeeklyVolume,MaxMonthlyVolume,MaxYearlyVolume,Aquifer,B1_APPL_STATUS,#Wells,WM_Accela,#WaterMeters,FMU,Rohe,Type,WellsDtbAquifer,B1_X_COORD,B1_Y_COORD,EastingTM,NorthingTM,ConsentCommencementDate,ConsentExpiryDate,ConsentIssued,Consumptive,USE1,USE2
RM17.362.01,,,0,,,,,,,Current,,,,,,Surface Take,,1386362,4979605,,,06/02/2018,04/13/2038,04/16/2018,Yes,,
RM18.154.01,,,50,,,,,,,Current,,,,,,Surface Take,,1282160,4985620,,,08/13/2018,08/09/2028,08/13/2018,Yes,,
RM18.154.02,,,50,,,,,,,Current,,,,,,Groundwater Take,,1282160,4985620,,,08/13/2018,08/09/2028,08/13/2018,No,Mining/Quarry,Mining/Quarry
RM18.266.01,,3100,3100,,,,,,,Current,,WM0564,1,,,Surface Take,,1309678,4990354,,,11/29/2019,03/29/2044,04/02/2019,Yes,,
RM18.292.01,,,,,,,,,,Current,,WM0697,1,,,Surface Take,,1314409,4995741,,,01/24/2022,01/21/2028,01/20/2022,Yes,,
RM18.305.01,,,,,,,,,,Current,,,,,,Surface Take,,1422665,5002743,,,10/08/2018,10/01/2023,10/08/2018,Yes,,
RM18.395.03,,,,,,,,,,Expired – Pending Application,,,,,,Surface Take,,1339805,4928781,,,12/20/2018,10/01/2021,12/20/2018,Yes,,
RM19.011.05,,,,,,,,,,Current,,,,,,Groundwater Take,,1317377,4982153,,,05/17/2019,05/16/2054,05/17/2019,No,Construction/Repairs Site,Construction/Repairs Site
RM19.020.01,,,,,,,,,,Current,,WM1556R,2,,,Surface Take,,1366567,4994230,,,08/16/2019,08/15/2053,08/15/2019,Yes,,
RM19.020.01,,,,,,,,,,Current,,WM1561R,2,,,Surface Take,,1366567,4994230,,,08/16/2019,08/15/2053,08/15/2019,Yes,,
RM19.281.02,,310,,,,,,,,Current,,WM0479,3,,,Surface Take,,1306400.8,4969136,,,07/15/2020,01/15/2044,07/15/2020,Yes,,
RM19.281.02,,310,,,,,,,,Current,,WM0480,3,,,Surface Take,,1306400.8,4969136,,,07/15/2020,01/15/2044,07/15/2020,Yes,,
RM19.281.02,,310,,,,,,,,Current,,WM0481,3,,,Surface Take,,1306400.8,4969136,,,07/15/2020,01/15/2044,07/15/2020,Yes,,
RM19.312.01,,150,,,,,,,,Current,,WM0235,2,,,Surface Take,,1308932,5027396.5,,,09/25/2020,12/30/2035,09/04/2020,Yes,,
RM19.312.01,,150,,,,,,,,Current,,WM0236,2,,,Surface Take,,1308932,5027396.5,,,09/25/2020,12/30/2035,09/04/2020,Yes,,
RM19.312.02,,,,,,,,,,Current,,WM1390,1,,,Surface Take,,1308958.333,5026886.333,,,09/25/2020,12/30/2035,09/04/2020,Yes,,
RM19.312.03,,,,,,,,,,Current,,WM0237,1,,,Surface Take,,1309686,5027054.667,,,09/25/2020,12/30/2035,09/04/2020,Yes,,
RM19.312.04,,,,,,,,,,Current,,,,,,Surface Take,,1309686,5027054.667,,,09/25/2020,09/04/2026,09/04/2020,Yes,,
RM19.322.01,,,39,,,,,,,Current,,WM0252,1,,,Surface Take,,1368908,4989006,,,06/19/2020,05/17/2043,04/24/2020,Yes,,
RM19.351.01,,,,,,,,,,Current,,WM0041,1,,,Surface Take,,1423482,5010100,,,01/01/2020,12/24/2039,12/24/2019,Yes,,
RM19.357.01,,,,,,,,,,Current,,WM0473,1,,,Surface Take,,1422307,5002370,,,02/16/2022,02/08/2028,02/16/2022,Yes,,
RM19.396.05,,,,,,,,,,Current,,,,,,Surface Take,,1394005,4914363,,,12/23/2019,12/23/2044,12/23/2019,Yes,,
RM19.405.01,,,,,,,,,,Current,,WM1564,2,,,Surface Take,,1369921,4990821,,,12/17/2019,12/13/2054,12/13/2019,Yes,,
RM19.405.01,,,,,,,,,,Current,,WM1591,2,,,Surface Take,,1369921,4990821,,,12/17/2019,12/13/2054,12/13/2019,Yes,,
RM19.416.01,,,79.7,,,,,,,Current,,,,,,Surface Take,,1333304,4886913,,,02/14/2022,02/08/2028,02/11/2022,Yes,,
RM19.459.01,,,,,,,,,,Current,,WM0097,1,,,Surface Take,,1315729,4951533,,,03/15/2021,04/01/2041,03/15/2021,No,,
RM20.003.01,,,,,,,,,,Current,,WM1363,1,,,Surface Take,,1302592,5016262,,,11/05/2021,01/23/2055,11/05/2021,Yes,,
RM20.005.01.V2,,,,,,,,,,Current,,WM1214,1,,,Surface Take,,1300312,5018963,,,11/05/2021,12/30/2035,11/05/2021,Yes,,
RM20.007.02,,97.3,,,,,,,,Current,,WM1613,1,,,Surface Take,,1300849.25,5014588.75,,,10/01/2021,12/30/2035,10/06/2020,Yes,,
RM20.007.02,,217.3,,,,,,,,Current,,WM1613,1,,,Surface Take,,1300849.25,5014588.75,,,10/01/2021,12/30/2035,10/06/2020,Yes,,
RM20.017.02,,,,,,,,,,Current,,,,,,Groundwater Take,,1258057,5004564,,,10/12/2020,10/09/2035,10/09/2020,Yes,Construction/Repairs Site,Construction/Repairs Site
RM20.020.01,,,13,,,,,,,Current,,WM1116,1,,,Surface Take,,1303291,5017760,,,04/11/2022,04/11/2028,04/11/2022,Yes,,
RM20.024.01,,200,,,,,,,,Current,,WM1606,1,,,Surface Take,,1397786,4975675,,,10/28/2020,10/28/2026,09/23/2020,Yes,,
RM20.024.08,,,,,,,,,,Current,,,,,,Surface Take,,1397786,4975675,,,10/28/2020,10/28/2045,09/23/2020,Yes,,
RM20.024.13,,,,,,,,,,Current,,,,,,Surface Take,,1398283,4975741,,,10/28/2020,10/28/2026,09/23/2020,Yes,,
RM20.033.01,,,,,,,,,,Current,,WM1285,1,,,Surface Take,,1273927,5010336,,,03/15/2022,03/14/2028,03/14/2022,Yes,,
RM20.039.01,,,,,,,,,,Current,,WM1097,1,,,Surface Take,,,,,,09/21/2021,01/01/2034,09/21/2021,Yes,,
RM20.039.02.V1,,,,,,,,,,Current,,WM1405,1,,,Surface Take,,1372833,4986146,,,06/30/2022,01/01/2034,09/21/2021,Yes,,
RM20.039.03,,,,,,,,,,Current,,WM0965,1,,,Surface Take,,1374521,4981919,,,10/01/2021,01/01/2034,09/21/2021,Yes,,
RM20.039.04,,,,,,,,,,Current,,WM0962,1,,,Surface Take,,1374055,4984075,,,10/01/2021,01/01/2034,09/21/2021,Yes,,
RM20.039.05,,,,,,,,,,Current,,WM1208,1,,,Surface Take,,1373441,4985405,,,10/01/2021,01/01/2034,09/21/2021,Yes,,
RM20.039.06,,,,,,,,,,Current,,WM0020,3,,,Surface Take,,1373718,4985035,,,10/01/2021,01/01/2034,09/21/2021,Yes,,
RM20.039.06,,,,,,,,,,Current,,WM0551,3,,,Surface Take,,1373718,4985035,,,10/01/2021,01/01/2034,09/21/2021,Yes,,
RM20.039.06,,,,,,,,,,Current,,WM0962,3,,,Surface Take,,1373718,4985035,,,10/01/2021,01/01/2034,09/21/2021,Yes,,
RM20.039.07,,,,,,,,,,Current,,WM0539,1,,,Surface Take,,1372615,4987119,,,10/01/2021,01/01/2034,09/21/2021,Yes,,
RM20.084.01,,,,,,,,,,Current,,WM0673,1,,,Surface Take,,1302497.667,4989500,,,04/13/2022,03/11/2055,04/12/2022,Yes,,
RM20.087.03,,,,,,,,,,Current,,,,,,Surface Take,,1320800,4927525,,,09/03/2020,09/01/2035,09/01/2020,No,,
RM20.126.03,,,,,,,,,,Current,,,,,,Surface Take,,1370098,4988725,,,08/20/2020,08/20/2040,08/20/2020,Yes,,
RM20.143.01,,,,,,,,,,Current,,,,,,Surface Take,,1440792,5015576,,,07/07/2020,03/03/2030,07/07/2020,No,,
RM20.167.02,,,,,,,,,,Current,,,,,,Surface Take,,1400407,4972055,,,11/16/2020,11/01/2026,11/13/2020,No,,
RM20.254.01,,,,,,,,,,Current,,,,,,Surface Take,,1245841,4992463.5,,,07/09/2021,07/08/2027,07/08/2021,No,,
RM20.281.01,,,,,,,,,,Current,,,,,,Surface Take,,1388616.5,4922203,,,12/21/2020,12/21/2030,12/21/2020,No,,
RM20.295.01,,,,,,,,,,Current,,WM0978,1,,,Surface Take,,1382768,4976628,,,02/21/2022,02/21/2028,02/18/2022,Yes,,
RM20.295.02,,,,,,,,,,Current,,WM0977,1,,,Surface Take,,1382835,4974314,,,02/21/2022,02/21/2028,02/18/2022,Yes,,
RM20.295.03,,,,,,,,,,Current,,WM0366,1,,,Surface Take,,1381744,4973010,,,02/21/2022,02/21/2028,02/18/2022,Yes,,
RM20.296.02,,,,,,,,,,Current,,,,,,Surface Take,,1269378,5013076,,,05/10/2021,03/01/2027,05/04/2021,Yes,,
RM20.428.01,,,1500,,,,,,,Current,,,,,,Surface Take,,1352919,4930807,,,06/30/2022,06/29/2028,06/29/2022,Yes,,
RM21.030.04,,,,,,,,,,Current,,,,,,Surface Take,,1339739,4928267,,,03/11/2022,10/01/2022,03/11/2022,Yes,,
RM21.065.01,,,,,,,,,,Current,,,,,,Surface Take,,1305919,4953822,,,06/08/2022,06/07/2028,06/07/2022,Yes,,
RM21.083.01,,,,,,,,,,Current,,WM1059,1,,,Surface Take,,1316031,4997976,,,07/04/2022,07/04/2028,07/04/2022,Yes,,
RM21.085.01,,,,,,,,,,Current,,,,,,Surface Take,,1301185,5007903,,,07/04/2022,07/01/2028,07/01/2022,Yes,,
RM21.111.01,,,,,,,,,,Current,,,,,,Surface Take,,1299159,5011178,,,07/01/2022,06/29/2028,06/29/2022,Yes,,
RM21.111.02,,,,,,,,,,Current,,,,,,Surface Take,,1298201,5011336,,,07/01/2022,06/29/2028,06/29/2022,Yes,,
RM21.123.01,,,,,,,,,,Current,,,,,,Surface Take,,1355731.333,4973898.667,,,07/04/2022,03/16/2028,07/04/2022,Yes,,
RM21.124.01,,,,,,,,,,Current,,WM1147,1,,,Surface Take,,1316000,4980962,,,01/21/2022,01/20/2028,01/20/2022,Yes,,
RM21.134.01,,,,,,,,,,Current,,WM0449,4,,,Surface Take,,1276650.2,5011276,,,03/16/2022,03/16/2028,03/16/2022,Yes,,
RM21.134.01,,,,,,,,,,Current,,WM0956,4,,,Surface Take,,1276650.2,5011276,,,03/16/2022,03/16/2028,03/16/2022,Yes,,
RM21.134.01,,,,,,,,,,Current,,WM0963,4,,,Surface Take,,1276650.2,5011276,,,03/16/2022,03/16/2028,03/16/2022,Yes,,
RM21.134.01,,,,,,,,,,Current,,WM0989,4,,,Surface Take,,1276650.2,5011276,,,03/16/2022,03/16/2028,03/16/2022,Yes,,
RM21.135.01,,,,,,,,,,Current,,WM0005,1,,,Surface Take,,1280396,5005541.5,,,05/13/2022,05/11/2028,05/11/2022,Yes,,
RM21.142.01,,,,,,,,,,Current,,,,,,Surface Take,,1370360.5,4982224,,,07/04/2022,07/01/2028,07/01/2022,Yes,,
RM21.160.01,,,,,,,,,,Current,,,,,,Surface Take,,1367446,4996358.667,,,05/04/2022,05/04/2028,05/04/2022,Yes,,
RM21.168.01,,,,,,,,,,Current,,WM0950,1,,,Surface Take,,1307311,4983371,,,12/01/2021,11/30/2027,11/30/2021,Yes,,
RM21.171.01,,,,,,,,,,Current,,WM0528,1,,,Surface Take,,1280318,5005697,,,11/30/2021,03/29/2027,11/30/2021,Yes,,
RM21.176.01,,,,,,,,,,Current,,WM0712,1,,,Surface Take,,1293041,5037602,,,04/01/2022,03/30/2028,03/30/2022,Yes,,
RM21.176.02,,,,,,,,,,Current,,WM0583,1,,,Surface Take,,1293830,5038424,,,04/01/2022,03/30/2028,03/30/2022,,,
RM21.176.03,,,,,,,,,,Current,,WM0550,3,,,Surface Take,,1293041,5037602,,,04/01/2022,03/30/2028,03/30/2022,,,
RM21.176.03,,,,,,,,,,Current,,WM0553,3,,,Surface Take,,1293041,5037602,,,04/01/2022,03/30/2028,03/30/2022,,,
RM21.176.03,,,,,,,,,,Current,,WM0712,3,,,Surface Take,,1293041,5037602,,,04/01/2022,03/30/2028,03/30/2022,,,
RM21.183.01,,,,,,,,,,Current,,WM0520,2,,,Surface Take,,1280461,5003899,,,02/23/2022,02/21/2027,02/21/2022,Yes,,
RM21.183.01,,,,,,,,,,Current,,WM1173,2,,,Surface Take,,1280461,5003899,,,02/23/2022,02/21/2027,02/21/2022,Yes,,
RM21.188.01,,,,,,,,,,Current,,WM1199,1,,,Surface Take,,1304142,5008945,,,02/22/2022,04/07/2036,02/17/2022,Yes,,
RM21.235.01,,,,,,,,,,Current,,,,,,Surface Take,,1385297,5013346,,,11/29/2021,12/05/2029,10/20/2021,No,,
RM21.243.02,,,,,,,,,,Current,,,,,,Surface Take,,1299079,4930450,,,12/01/2021,06/03/2033,12/01/2021,Yes,,
RM21.273.01,,,,,,,,,,Current,,,,,,Surface Take,,1334143,4950057,,,06/23/2021,06/21/2027,06/21/2021,Yes,,
RM21.298.03,,,,,,,,,,Current,,,,,,Surface Take,,1344113,5009545,,,07/30/2021,07/20/2027,07/30/2021,Yes,,
RM21.351.01,,,,,,,,,,Current,,WM1100,1,,,Surface Take,,1286259,5003153,,,03/17/2022,03/16/2028,03/16/2022,Yes,,
RM21.366.03,,,,,,,,,,Current,,,,,,Surface Take,,1367342,4984889,,,07/28/2021,07/26/2027,07/26/2021,Yes,,
RM21.431.03,,,,,,,,,,Current,,,,,,Surface Take,,1300608,4943808,,,12/01/2021,07/22/2031,12/01/2021,Yes,,
RM21.439.05,,,,,,,,,,Current,,,,,,Groundwater Take,,,,,,04/16/2021,04/16/2026,04/16/2021,Yes,,
RM21.483.01,,,,,,,,,,Current,,WM1060,1,,,Surface Take,,1311324,4943375,,,09/30/2021,01/01/2023,09/30/2021,Yes,,
RM21.504.01,,,,,,,,,,Current,,WM0510,1,,,Surface Take,,1262912,5008242.5,,,12/02/2021,10/01/2022,11/22/2021,Yes,,
RM21.518.01,,,,,,,,,,Current,,,,,,Surface Take,,1293044,5037602,,,09/30/2021,10/01/2022,09/30/2021,Yes,,
RM21.519.01,,,,,,,,,,Current,,WM1045,1,,,Surface Take,,1278450.5,5391542.5,,,01/28/2022,10/22/2027,01/26/2022,Yes,,
RM21.565.01,,,,,,,,,,Current,,,,,,Surface Take,,1321725,4893305,,,02/08/2022,02/03/2028,02/03/2022,Yes,,
RM21.571.01,,,,,,,,,,Current,,WM0223,1,,,Surface Take,,1361505,4976269,,,12/16/2021,12/14/2027,12/14/2021,Yes,,
RM22.013.03,,,,,,,,,,Current,,,,,,Surface Take,,1317862,5034404,,,02/24/2022,02/24/2028,02/24/2022,Yes,,
RM22.034.01,,,,,,,,,,Current,,WM0213,1,,,Surface Take,,1380488,4971446,,,06/01/2022,03/01/2028,03/01/2022,Yes,,
RM22.034.02,,,,,,,,,,Current,,WM0214,1,,,Surface Take,,1379339,4969780,,,06/01/2022,03/01/2028,03/01/2022,Yes,,
RM22.051.01,,,,,,,,,,Current,,,,,,Surface Take,,1372042,4994273,,,02/28/2022,02/25/2028,02/25/2022,Yes,,
RM22.054.01,,,,,,,,,,Current,,,,,,Surface Take,,1278260,5006256,,,05/17/2022,05/17/2028,05/17/2022,Yes,,
RM22.063.01,,,,,,,,,,Current,,,,,,Surface Take,,1260130.8,5011053,,,04/01/2022,04/01/2028,04/01/2022,Yes,,
RM22.082.03,,,,,,,,,,Current,,,,,,Surface Take,,1365085,4994905,,,05/17/2022,05/17/2028,05/17/2022,Yes,,
RM22.169.01,,,,,,,,,,Current,,WM1432,1,,,Surface Take,,1317423,4982488,,,05/05/2022,05/04/2028,05/04/2022,Yes,,
RM22.195.03,,,,,,,,,,Current,,,,,,Surface Take,,1371769,4990187,,,05/27/2022,05/26/2028,05/26/2022,Yes,,
RM22.230.01,,,,,,,,,,Current,,,,,,Surface Take,,1259443,5002710,,,06/28/2022,06/28/2028,06/28/2022,Yes,,
RM22.257.01,,,5.4,,,,,,,Current,,,,,,Surface Take,,1298786,5014224,,,06/29/2022,06/28/2028,06/28/2022,Yes,,
RMFT22.004.01,,,,,,,,,,Current,,,,,,Groundwater Take,,,,,,12/23/2021,,12/23/2021,Yes,,
WR1578R,,111.11,,,,,,,,Expired – Pending Application,,WM1093,1,,,Surface Take,,1310118,4957130,,,12/05/1912,10/01/2021,12/05/1912,Yes,,
2006.129.V1,,,8.3,,,,,,Lower Taieri,Current,,WM0845,2,,,Groundwater Take,,1394410,4916234,,,08/09/2007,06/01/2038,08/09/2007,Yes,Water Supply Communal,Water Supply Communal
2006.129.V1,,,8.3,,,,,,Lower Taieri,Current,,WM1207,2,,,Groundwater Take,,1394410,4916234,,,08/09/2007,06/01/2038,08/09/2007,Yes,Water Supply Communal,Water Supply Communal
2006.130.V1,,,16.1,,,,,,Lower Taieri,Current,,WM0846,2,,,Groundwater Take,,1393810,4915933,,,08/09/2007,06/01/2038,08/09/2007,Yes,Water Supply Communal,Water Supply Communal
2006.130.V1,,,16.1,,,,,,Lower Taieri,Current,,WM1207,2,,,Groundwater Take,,1393810,4915933,,,08/09/2007,06/01/2038,08/09/2007,Yes,Water Supply Communal,Water Supply Communal
2006.131.V1,,,17.8,,,,,,Lower Taieri,Current,,WM0847,2,,,Groundwater Take,,1395008,4917234,,,08/09/2007,06/01/2038,08/09/2007,Yes,Water Supply Communal,Water Supply Communal
2006.131.V1,,,17.8,,,,,,Lower Taieri,Current,,WM1207,2,,,Groundwater Take,,1395008,4917234,,,08/09/2007,06/01/2038,08/09/2007,Yes,Water Supply Communal,Water Supply Communal
2006.132.V1,,,15,,,,,,Lower Taieri,Current,,WM0848,2,,,Groundwater Take,,1393809,4917133,,,08/09/2007,06/01/2038,08/09/2007,Yes,Water Supply Communal,Water Supply Communal
2006.132.V1,,,15,,,,,,Lower Taieri,Current,,WM1207,2,,,Groundwater Take,,1393809,4917133,,,08/09/2007,06/01/2038,08/09/2007,Yes,Water Supply Communal,Water Supply Communal
2006.133.V1,,,6.7,,,,,,Lower Taieri,Current,,WM0849,2,,,Groundwater Take,,1395309,4917035,,,08/09/2007,06/01/2038,08/09/2007,Yes,Water Supply Communal,Water Supply Communal
2006.133.V1,,,6.7,,,,,,Lower Taieri,Current,,WM1207,2,,,Groundwater Take,,1395309,4917035,,,08/09/2007,06/01/2038,08/09/2007,Yes,Water Supply Communal,Water Supply Communal
2006.134.V1,,,25.5,,,,,,Lower Taieri,Current,,WM0850,2,,,Groundwater Take,,1393409,4916532,,,08/09/2007,06/01/2038,08/09/2007,Yes,Water Supply Communal,Water Supply Communal
2006.134.V1,,,25.5,,,,,,Lower Taieri,Current,,WM1207,2,,,Groundwater Take,,1393409,4916532,,,08/09/2007,06/01/2038,08/09/2007,Yes,Water Supply Communal,Water Supply Communal
2006.135.V1,,,10,,,,,,Lower Taieri,Current,,WM0851,2,,,Groundwater Take,,1395308,4917235,,,08/09/2007,06/01/2038,08/09/2007,Yes,Water Supply Communal,Water Supply Communal
2006.135.V1,,,10,,,,,,Lower Taieri,Current,,WM1207,2,,,Groundwater Take,,1395308,4917235,,,08/09/2007,06/01/2038,08/09/2007,Yes,Water Supply Communal,Water Supply Communal
2006.136.V1,,,8.7,,,,,,Lower Taieri,Current,,WM0852,2,,,Groundwater Take,,1394409,4916734,,,08/09/2007,06/01/2038,08/09/2007,Yes,Water Supply Communal,Water Supply Communal
2006.136.V1,,,8.7,,,,,,Lower Taieri,Current,,WM1207,2,,,Groundwater Take,,1394409,4916734,,,08/09/2007,06/01/2038,08/09/2007,Yes,Water Supply Communal,Water Supply Communal
RM21.652.01,,,0,,,,,,Maniototo Tertiary,Current,,,,,,Groundwater Take,,1372755.667,4992861,,,01/21/2022,12/30/2027,01/13/2022,Yes,Single Household/Stockwater,Dairy Shed/Stockwater
2004.263,,,,,,,,,Miscellaneous,Current,,WM1531,1,,,Groundwater Take,,1398433,4975444,,,10/28/2004,10/01/2039,10/28/2004,Yes,Mining/Quarry,Construction/Repairs Site
2004.801,,,,,,,,,Miscellaneous,Current,,,,,,Groundwater Take,,1398034,4974344,,,02/24/2005,08/01/2039,02/24/2005,No,Silt Control,Construction/Repairs Site
2004.802,,,,,,,,,Miscellaneous,Current,,,,,,Groundwater Take,,1399834,4974846,,,02/24/2005,08/01/2039,02/24/2005,No,Mining/Quarry,Construction/Repairs Site
2004.804,,,,,,,,,Miscellaneous,Current,,,,,,Groundwater Take,,1398135,4973644,,,02/18/2005,08/01/2039,02/18/2005,No,Mining/Quarry,Commercial/Industrial
2004.879,,10,,,,,,,Miscellaneous,Current,,,,,,Groundwater Take,,1398635,4973844,,,10/28/2004,10/01/2039,10/28/2004,No,Mining/Quarry,Construction/Repairs Site
2004.881,,10,,,,,,,Miscellaneous,Current,,,,,,Groundwater Take,,1406742,4968253,,,10/28/2004,10/01/2039,10/28/2004,No,Mining/Quarry,Construction/Repairs Site
2006.842,,,,,,,,,Miscellaneous,Current,,,,,,Groundwater Take,,1358658.5,4929232.25,,,05/01/2009,05/01/2024,05/01/2009,,Construction/Repairs Site,Construction/Repairs Site
RM22.049.01,,,,,,,,,Pisa Grounwater Managment Zone,Current,,,,,,Groundwater Take,,1303268,5012977,,,05/23/2022,05/19/2037,05/23/2022,Yes,Commercial/Industrial,Commercial/Industrial
RM15.361.01,,,,,,,,,Roxburgh Basin,Current,,,,,,Groundwater Take,,1310574.75,4953880.5,,,09/26/2016,08/22/2046,09/26/2016,No,Mining/Quarry,Mining/Quarry
RM22.089.01,,,,,,,,,Unknown,Current,,,,,,Groundwater Take,,1301507,5016138,,,04/01/2022,03/31/2028,04/01/2022,Yes,Water Supply Communal,Irrigation
RM18.032.03,,,,,,,,,Unknown Aquifer,Current,,,,,,Groundwater Take,,1387189.75,4976840.75,,,08/07/2019,06/01/2027,08/07/2019,No,Mining/Quarry,Mining/Quarry
RM22.070.03,,,,,,,,,Unknown Aquifer,Current,,,,,,Groundwater Take,,1264942.5,5000346.75,,,06/03/2022,06/03/2027,06/03/2022,Yes,Construction/Repairs Site,Construction/Repairs Site
RM21.548.01,,,0,,,,,,Wakatipu Basin,Current,,WM1609,1,,,Groundwater Take,,1269710,5013768,,,12/22/2021,10/22/2027,12/22/2021,No,Construction/Repairs Site,Construction/Repairs Site
RM15.129.03,,,,,,,,,Wanaka - Cardrona,Current,,DS0005,,,,Groundwater Take,,1293697,5044170,,,07/07/2015,07/01/2050,07/07/2015,No,Construction/Repairs Site,Construction/Repairs Site
RM19.463.04,,,,,,,,1750,,Current,,,,,,Surface Take,,1292081,5042824,,,03/04/2021,02/26/2027,02/26/2021,Yes,,
2009.471.V1,,41.66,,,,,,7391,,Current,,WM0795,2,,,Surface Take,,1360495,5002012,,,09/02/2010,03/16/2035,03/19/2010,Yes,,
2009.471.V1,,41.66,,,,,,7391,,Current,,WM0796,2,,,Surface Take,,1360495,5002012,,,09/02/2010,03/16/2035,03/19/2010,Yes,,
2002.430.V1,,2.5,,,,,,36186,Miscellaneous,Current,,WM1498,1,,,Groundwater Take,,1305843,5017338.5,,,08/29/2002,08/31/2027,08/29/2002,,Single Household/Stockwater,Irrigation
RM12.126.01.V1,,22,22,,,,,36263,,Current,,WM1032,1,,,Surface Take,,1340736,4989622,,,12/07/2012,12/07/2022,12/06/2012,Yes,,
2010.157.V1,,,,,,,,36500,,Expired – Pending Application,,WM1531,1,,,Groundwater Take,,1398433,4975644,,,09/23/2010,12/20/2020,09/22/2010,Yes,Mining/Quarry,Mining/Quarry
2006.462.V1,,40,11,,,,,46140,Ettrick Basin,Current,,WM0879,1,,,Groundwater Take,,1316882.5,4939228.5,,,12/12/2007,12/01/2027,12/12/2007,Yes,Irrigation,Frostfighting 
2005.233.V1,,1.9,,,,,,47201,Lower Taieri,Current,,WM0817,1,,,Groundwater Take,,1383816,4913493,,,11/02/2005,06/01/2030,11/02/2005,Yes,Single Household/Stockwater,Dairy Shed/Stockwater
RM20.150.01,,3.3,,,,,,48000,,Current,,WM1566,1,,,Surface Take,,1310756,4960023,,,10/02/2020,06/23/2026,06/25/2020,Yes,,
2010.122,,,,,,,,60000,,Current,,WM0499R,2,,,Surface Take,,1427911,4997675,,,10/21/2010,10/13/2035,10/21/2010,Yes,,
2010.122,,,,,,,,60000,,Current,,WM0549R,2,,,Surface Take,,1427911,4997675,,,10/21/2010,10/13/2035,10/21/2010,Yes,,
2006.244.V1,,28,,,,,,83780,,Current,,WM0448,2,,,Surface Take,,1309517,4957829,,,11/09/2006,10/01/2040,11/09/2006,Yes,,
2006.244.V1,,28,,,,,,83780,,Current,,WM1167,2,,,Surface Take,,1309517,4957829,,,11/09/2006,10/01/2040,11/09/2006,Yes,,
RM21.157.01,,9,,,,,,85724,,Current,,WM1221,1,,,Surface Take,,1310536,4951417,,,06/09/2021,06/02/2027,06/02/2021,Yes,,
2001.644.V1,,7.5,,,,,,114688,,Current,,WM0069,1,,,Surface Take,,1432560,4998729,,,02/05/2008,11/01/2032,02/05/2008,Yes,,
2006.494.V1,,198,,,,,,114840,,Current,,WM1402,1,,,Surface Take,,1375731,4956669,,,06/20/2007,06/01/2027,06/20/2007,Yes,,
2009.470.V1,,55.55,,,,,,128128,,Current,,WM0795,1,,,Surface Take,,1360495,5002012,,,09/01/2010,03/19/2035,03/24/2010,Yes,,
RM15.065.02.V1,,67.8,40,,,,,140000,,Current,,WM1417,2,,,Surface Take,,1280755,5022990,,,08/25/2015,08/01/2040,08/25/2015,Yes,,
RM15.065.02.V1,,67.8,40,,,,,140000,,Current,,WM1493,2,,,Surface Take,,1280755,5022990,,,08/25/2015,08/01/2040,08/25/2015,Yes,,
RM20.079.02,,110,,,,,,196936,,Current,,Bendigo Creek d/s of Perrys Creek,1,,,Surface Take,,1313965,5018824,,,06/24/2021,05/24/2027,06/24/2021,Yes,,
RM20.079.02,,110,,,,,,196936,,Current,,WM1515,1,,,Surface Take,,1313965,5018824,,,06/24/2021,05/24/2027,06/24/2021,Yes,,
2005.290,,100,100,,,,,210000,,Current,,WM0439,1,,,Surface Take,,1292649.5,5022848.5,,,12/15/2005,12/31/2040,12/15/2005,Yes,,
2010.012.V1,,57,,,,,,221616,,Current,,WM0793,1,,,Surface Take,,1359396,5001010,,,03/25/2010,03/19/2035,03/25/2010,Yes,,
RM11.243.01.V1,,90,90,,,,,226548,,Current,,WM0705,1,,,Surface Take,,1339920,4988475,,,09/28/2011,09/01/2036,09/28/2011,Yes,,
RM17.369.01,,24,,,,,,239350,,Current,,WM0802,2,,,Surface Take,,1374192.5,4946390,,,06/18/2020,06/16/2045,06/16/2020,Yes,,
RM17.369.01,,24,,,,,,239350,,Current,,WM0803,2,,,Surface Take,,1374192.5,4946390,,,06/18/2020,06/16/2045,06/16/2020,Yes,,
RM16.165.02.V1,,242,116,,,,,244700,,Current,,WM1450,1,,,Surface Take,,1307120,5018320,,,02/07/2017,02/01/2051,07/08/2016,Yes,,
2001.266.V1,,25,,,,,,256800,,Current,,WM0047,1,,,Surface Take,,1433510,4998480,,,02/05/2008,11/01/2032,02/05/2008,Yes,,
RM11.279.01,,84,84,,,,,270000,,Current,,WM0398,1,,,Surface Take,,1340899,4997522,,,01/26/2012,01/23/2047,01/26/2012,Yes,,
RM14.357.01,,37.8,,,,,,276022,,Current,,WM0867,1,,,Surface Take,,1429207,5002476,,,03/12/2015,02/01/2045,02/17/2015,Yes,,
RM16.333.01,,189,,,,,,280780,,Current,,WM1499,2,,,Surface Take,,1316655.5,4942209,,,01/31/2017,02/01/2052,01/31/2017,Yes,,
RM16.333.01,,189,,,,,,280780,,Current,,WM1500,2,,,Surface Take,,1316655.5,4942209,,,01/31/2017,02/01/2052,01/31/2017,Yes,,
RM18.394.01,,45,,,,,,291380,,Current,,WM1118,1,,,Surface Take,,1367300,4999718,,,01/15/2019,01/09/2053,01/15/2019,Yes,,
