Date,WM0999,WM1054,Combined,Litre_per_sec
11/09/2014,0,179.55,179.55,2.078125
12/09/2014,0,179.1,179.1,2.072916667
13/09/2014,0,172.8,172.8,2
14/09/2014,0,172.8,172.8,2
15/09/2014,0,174.6,174.6,2.020833333
16/09/2014,21616.65,295.2,21911.85,253.609375
17/09/2014,68374.8,75.6,68450.4,792.25
18/09/2014,64458,111.6,64569.6,747.3333333
19/09/2014,25261.65,172.8,25434.45,294.3802083
20/09/2014,0,177.3,177.3,2.052083333
21/09/2014,0,178.2,178.2,2.0625
22/09/2014,0,174.6,174.6,2.020833333
23/09/2014,104.85,173.7,278.55,3.223958333
24/09/2014,0,172.8,172.8,2
25/09/2014,0,180,180,2.083333333
26/09/2014,0,173.7,173.7,2.010416667
27/09/2014,0,176.4,176.4,2.041666667
28/09/2014,0,176.4,176.4,2.041666667
29/09/2014,0,177.3,177.3,2.052083333
30/09/2014,0,181.8,181.8,2.104166667
1/10/2014,0,181.8,181.8,2.104166667
2/10/2014,0,187.2,187.2,2.166666667
3/10/2014,0,177.3,177.3,2.052083333
4/10/2014,0,180.9,180.9,2.09375
5/10/2014,0,175.5,175.5,2.03125
6/10/2014,0,177.3,177.3,2.052083333
7/10/2014,0,178.2,178.2,2.0625
8/10/2014,0,179.1,179.1,2.072916667
9/10/2014,0,181.8,181.8,2.104166667
10/10/2014,0,173.7,173.7,2.010416667
11/10/2014,31364.1,176.4,31540.5,365.0520833
12/10/2014,56386.35,173.7,56560.05,654.6302083
13/10/2014,57800.7,173.7,57974.4,671
14/10/2014,21523.5,176.4,21699.9,251.15625
15/10/2014,0,173.7,173.7,2.010416667
16/10/2014,0,173.7,173.7,2.010416667
17/10/2014,12847.05,176.4,13023.45,150.734375
18/10/2014,45956.25,6148.35,52104.6,603.0625
19/10/2014,41240.25,8443.8,49684.05,575.046875
20/10/2014,41500.8,8387.1,49887.9,577.40625
21/10/2014,42167.25,8457.3,50624.55,585.9322917
22/10/2014,74819.25,12210.3,87029.55,1007.286458
23/10/2014,92942.55,14149.8,107092.35,1239.494792
24/10/2014,93035.25,14671.35,107706.6,1246.604167
25/10/2014,91431.45,15262.2,106693.65,1234.880208
26/10/2014,74326.05,13077.45,87403.5,1011.614583
27/10/2014,38151.45,8867.7,47019.15,544.203125
28/10/2014,69930.9,13876.65,83807.55,969.9947917
29/10/2014,73852.65,19783.35,93636,1083.75
30/10/2014,69407.1,17679.15,87086.25,1007.942708
31/10/2014,44991.9,15135.3,60127.2,695.9166667
1/11/2014,0,20.7,20.7,0.239583333
2/11/2014,0,0,0,0
3/11/2014,21762.45,7657.65,29420.1,340.5104167
4/11/2014,39610.35,11880.45,51490.8,595.9583333
5/11/2014,40604.4,10974.6,51579,596.9791667
6/11/2014,40779.45,11151,51930.45,601.046875
7/11/2014,41143.5,11191.95,52335.45,605.734375
8/11/2014,37255.05,15549.75,52804.8,611.1666667
9/11/2014,34133.85,21654.45,55788.3,645.6979167
10/11/2014,33913.8,23018.85,56932.65,658.9427083
11/11/2014,34152.3,23917.95,58070.25,672.109375
12/11/2014,34166.25,24746.4,58912.65,681.859375
13/11/2014,34600.95,25290,59890.95,693.1822917
14/11/2014,34730.55,25636.05,60366.6,698.6875
15/11/2014,69779.25,24251.4,94030.65,1088.317708
16/11/2014,92483.1,24059.25,116542.35,1348.869792
17/11/2014,91364.85,24787.35,116152.2,1344.354167
18/11/2014,90086.4,24205.95,114292.35,1322.828125
19/11/2014,75335.4,15044.4,90379.8,1046.0625
20/11/2014,41200.2,14455.35,55655.55,644.1614583
21/11/2014,33256.8,22605.3,55862.1,646.5520833
22/11/2014,31402.8,24432.3,55835.1,646.2395833
23/11/2014,31943.25,24690.15,56633.4,655.4791667
24/11/2014,31407.75,24971.4,56379.15,652.5364583
25/11/2014,68130.9,28286.1,96417,1115.9375
26/11/2014,79061.85,17262.45,96324.3,1114.864583
27/11/2014,40027.5,13323.15,53350.65,617.484375
28/11/2014,31894.65,21199.5,53094.15,614.515625
29/11/2014,32331.15,21216.6,53547.75,619.765625
30/11/2014,32681.7,21801.15,54482.85,630.5885417
1/12/2014,33142.5,22066.65,55209.15,638.9947917
2/12/2014,33218.55,22352.4,55570.95,643.1822917
3/12/2014,33283.8,22659.3,55943.1,647.4895833
4/12/2014,68914.35,20665.35,89579.7,1036.802083
5/12/2014,92998.8,19454.85,112453.65,1301.546875
6/12/2014,93055.05,19353.6,112408.65,1301.026042
7/12/2014,93096.9,19465.65,112562.55,1302.807292
8/12/2014,94073.4,19575.45,113648.85,1315.380208
9/12/2014,93982.95,19752.3,113735.25,1316.380208
10/12/2014,94042.8,19930.5,113973.3,1319.135417
11/12/2014,94054.5,20022.75,114077.25,1320.338542
12/12/2014,94333.5,20086.65,114420.15,1324.307292
13/12/2014,97191.9,20153.7,117345.6,1358.166667
14/12/2014,94919.4,20336.4,115255.8,1333.979167
15/12/2014,93582.45,20407.05,113989.5,1319.322917
16/12/2014,80714.7,17758.35,98473.05,1139.734375
17/12/2014,56782.8,11920.05,68702.85,795.171875
18/12/2014,93186.9,20213.55,113400.45,1312.505208
19/12/2014,93119.4,20222.55,113341.95,1311.828125
20/12/2014,92842.2,20334.15,113176.35,1309.911458
21/12/2014,94152.15,20469.15,114621.3,1326.635417
22/12/2014,79468.2,18272.7,97740.9,1131.260417
23/12/2014,96845.4,22935.6,119781,1386.354167
24/12/2014,75431.25,17411.85,92843.1,1074.572917
25/12/2014,65441.25,14148,79589.25,921.171875
26/12/2014,96848.55,20835.45,117684,1362.083333
27/12/2014,95076.45,20667.15,115743.6,1339.625
28/12/2014,93922.65,20877.3,114799.95,1328.703125
29/12/2014,93942.45,21118.95,115061.4,1331.729167
30/12/2014,93082.95,21274.2,114357.15,1323.578125
31/12/2014,90954.9,21382.2,112337.1,1300.197917
1/01/2015,92786.4,21490.2,114276.6,1322.645833
2/01/2015,92857.95,21667.95,114525.9,1325.53125
3/01/2015,77130,18931.05,96061.05,1111.817708
4/01/2015,72480.15,19956.6,92436.75,1069.869792
5/01/2015,74334.6,20698.65,95033.25,1099.921875
6/01/2015,76100.85,20743.65,96844.5,1120.885417
7/01/2015,78459.75,20479.95,98939.7,1145.135417
8/01/2015,79973.55,19548.45,99522,1151.875
9/01/2015,81542.25,17517.6,99059.85,1146.526042
10/01/2015,81477.9,17225.1,98703,1142.395833
11/01/2015,81331.2,16866,98197.2,1136.541667
12/01/2015,81274.95,16668,97942.95,1133.598958
13/01/2015,80970.3,16434.9,97405.2,1127.375
14/01/2015,80579.25,16488.45,97067.7,1123.46875
15/01/2015,80365.05,16666.65,97031.7,1123.052083
16/01/2015,80574.75,16491.15,97065.9,1123.447917
17/01/2015,80873.55,16328.25,97201.8,1125.020833
18/01/2015,81104.85,16189.2,97294.05,1126.088542
19/01/2015,83380.95,16163.55,99544.5,1152.135417
20/01/2015,81757.8,16156.8,97914.6,1133.270833
21/01/2015,80702.55,16078.05,96780.6,1120.145833
22/01/2015,80511.75,15936.75,96448.5,1116.302083
23/01/2015,80929.8,15951.15,96880.95,1121.307292
24/01/2015,81247.05,15793.2,97040.25,1123.151042
25/01/2015,82929.6,15556.5,98486.1,1139.885417
26/01/2015,82831.95,15369.75,98201.7,1136.59375
27/01/2015,81701.55,15328.8,97030.35,1123.036458
28/01/2015,80818.65,16740,97558.65,1129.151042
29/01/2015,79598.7,17675.1,97273.8,1125.854167
30/01/2015,77905.8,17632.35,95538.15,1105.765625
31/01/2015,77606.1,17531.55,95137.65,1101.130208
1/02/2015,77385.6,17374.95,94760.55,1096.765625
2/02/2015,77062.05,17365.05,94427.1,1092.90625
3/02/2015,77058.45,17376.3,94434.75,1092.994792
4/02/2015,77529.15,17626.05,95155.2,1101.333333
5/02/2015,78066.45,17729.1,95795.55,1108.744792
6/02/2015,80100,17818.65,97918.65,1133.317708
7/02/2015,79996.05,17420.85,97416.9,1127.510417
8/02/2015,79969.95,16795.8,96765.75,1119.973958
9/02/2015,80031.15,16813.35,96844.5,1120.885417
10/02/2015,80817.3,16944.3,97761.6,1131.5
11/02/2015,80860.05,17014.5,97874.55,1132.807292
12/02/2015,80385.75,17058.15,97443.9,1127.822917
13/02/2015,78784.65,17127.9,95912.55,1110.098958
14/02/2015,78363.9,17054.55,95418.45,1104.380208
15/02/2015,77912.55,17039.25,94951.8,1098.979167
16/02/2015,77702.4,17021.25,94723.65,1096.338542
17/02/2015,77182.2,16829.55,94011.75,1088.098958
18/02/2015,76554,16727.85,93281.85,1079.651042
19/02/2015,75823.65,16612.2,92435.85,1069.859375
20/02/2015,75164.4,16526.7,91691.1,1061.239583
21/02/2015,78533.55,14360.4,92893.95,1075.161458
22/02/2015,102876.3,16307.55,119183.85,1379.442708
23/02/2015,102080.25,16338.15,118418.4,1370.583333
24/02/2015,99429.3,16971.3,116400.6,1347.229167
25/02/2015,96877.35,18733.5,115610.85,1338.088542
26/02/2015,94626,19116.45,113742.45,1316.463542
27/02/2015,95055.3,19260.45,114315.75,1323.098958
28/02/2015,94980.6,19295.55,114276.15,1322.640625
1/03/2015,94954.95,19385.55,114340.5,1323.385417
2/03/2015,94775.85,19435.95,114211.8,1321.895833
3/03/2015,94715.55,19492.2,114207.75,1321.848958
4/03/2015,77092.2,16075.35,93167.55,1078.328125
5/03/2015,98587.8,19985.4,118573.2,1372.375
6/03/2015,98358.3,19659.6,118017.9,1365.947917
7/03/2015,98196.75,19443.15,117639.9,1361.572917
8/03/2015,75825.45,16001.55,91827,1062.8125
9/03/2015,46549.8,12654.45,59204.25,685.234375
10/03/2015,47080.35,12613.5,59693.85,690.9010417
11/03/2015,47769.75,12554.55,60324.3,698.1979167
12/03/2015,48476.25,12749.85,61226.1,708.6354167
13/03/2015,49062.6,12856.5,61919.1,716.65625
14/03/2015,49562.1,12876.75,62438.85,722.671875
15/03/2015,49454.55,12902.4,62356.95,721.7239583
16/03/2015,49487.85,13026.15,62514,723.5416667
17/03/2015,49082.85,12886.2,61969.05,717.234375
18/03/2015,80825.4,17779.05,98604.45,1141.255208
19/03/2015,97260.3,20369.25,117629.55,1361.453125
20/03/2015,96962.4,20214.45,117176.85,1356.213542
21/03/2015,96826.5,20125.8,116952.3,1353.614583
22/03/2015,96724.35,20015.1,116739.45,1351.151042
23/03/2015,96557.85,19931.85,116489.7,1348.260417
24/03/2015,96470.55,19934.1,116404.65,1347.276042
25/03/2015,96349.05,19935.45,116284.5,1345.885417
26/03/2015,96176.7,19886.4,116063.1,1343.322917
27/03/2015,61232.4,13508.55,74740.95,865.0572917
28/03/2015,44530.65,16386.3,60916.95,705.0572917
29/03/2015,37506.6,23586.75,61093.35,707.0989583
30/03/2015,37505.7,23449.5,60955.2,705.5
31/03/2015,75715.2,21608.1,97323.3,1126.427083
1/04/2015,96857.55,20486.25,117343.8,1358.145833
2/04/2015,96612.3,20269.8,116882.1,1352.802083
3/04/2015,96541.2,20134.8,116676,1350.416667
4/04/2015,58905,18986.4,77891.4,901.5208333
5/04/2015,36588.6,23738.4,60327,698.2291667
6/04/2015,38889.45,22491,61380.45,710.421875
7/04/2015,38874.15,22284,61158.15,707.8489583
8/04/2015,38953.8,22143.15,61096.95,707.140625
9/04/2015,39002.4,22047.3,61049.7,706.59375
10/04/2015,39070.35,21955.5,61025.85,706.3177083
11/04/2015,39102.75,21997.35,61100.1,707.1770833
12/04/2015,39172.5,21970.8,61143.3,707.6770833
13/04/2015,39150,21981.15,61131.15,707.5364583
14/04/2015,39527.55,21723.75,61251.3,708.9270833
15/04/2015,39059.55,21758.4,60817.95,703.9114583
16/04/2015,39455.55,21644.55,61100.1,707.1770833
17/04/2015,39467.25,21555.9,61023.15,706.2864583
18/04/2015,39565.35,21782.25,61347.6,710.0416667
19/04/2015,39587.4,21768.3,61355.7,710.1354167
20/04/2015,39480.3,21703.05,61183.35,708.140625
21/04/2015,39418.2,22281.75,61699.95,714.1197917
22/04/2015,39840.75,22082.85,61923.6,716.7083333
23/04/2015,39769.65,21554.1,61323.75,709.765625
24/04/2015,17995.95,10084.05,28080,325
25/04/2015,274.95,167.4,442.35,5.119791667
26/04/2015,325.35,16.65,342,3.958333333
27/04/2015,267.3,165.6,432.9,5.010416667
28/04/2015,261,129.15,390.15,4.515625
29/04/2015,262.8,125.55,388.35,4.494791667
30/04/2015,297,0,297,3.4375
1/05/2015,276.3,0,276.3,3.197916667
2/05/2015,267.3,0,267.3,3.09375
3/05/2015,265.5,0,265.5,3.072916667
4/05/2015,272.7,0,272.7,3.15625
5/05/2015,293.4,0,293.4,3.395833333
6/05/2015,294.3,0,294.3,3.40625
7/05/2015,287.55,0.9,288.45,3.338541667
8/05/2015,346.5,82.8,429.3,4.96875
9/05/2015,335.7,150.75,486.45,5.630208333
10/05/2015,338.4,0.45,338.85,3.921875
11/05/2015,344.7,0,344.7,3.989583333
12/05/2015,315.45,72,387.45,4.484375
13/05/2015,267.75,198.45,466.2,5.395833333
14/05/2015,304.65,193.95,498.6,5.770833333
15/05/2015,262.8,201.6,464.4,5.375
16/05/2015,259.2,66.6,325.8,3.770833333
17/05/2015,263.7,0,263.7,3.052083333
18/05/2015,263.7,0,263.7,3.052083333
19/05/2015,314.1,0,314.1,3.635416667
20/05/2015,270.9,0,270.9,3.135416667
21/05/2015,296.55,0,296.55,3.432291667
22/05/2015,304.65,0,304.65,3.526041667
23/05/2015,269.55,0,269.55,3.119791667
24/05/2015,303.75,0,303.75,3.515625
25/05/2015,276.3,0,276.3,3.197916667
26/05/2015,262.8,0,262.8,3.041666667
27/05/2015,266.4,0,266.4,3.083333333
28/05/2015,266.4,0,266.4,3.083333333
29/05/2015,263.7,0,263.7,3.052083333
30/05/2015,300.15,0,300.15,3.473958333
31/05/2015,280.35,0,280.35,3.244791667
1/06/2015,305.55,0,305.55,3.536458333
2/06/2015,272.25,0,272.25,3.151041667
3/06/2015,259.2,0,259.2,3
4/06/2015,259.2,0,259.2,3
5/06/2015,261.9,0,261.9,3.03125
6/06/2015,263.7,0,263.7,3.052083333
7/06/2015,264.15,0,264.15,3.057291667
8/06/2015,277.65,0,277.65,3.213541667
9/06/2015,345.15,0,345.15,3.994791667
10/06/2015,339.75,0,339.75,3.932291667
11/06/2015,282.6,0,282.6,3.270833333
12/06/2015,278.55,0,278.55,3.223958333
13/06/2015,325.35,0,325.35,3.765625
14/06/2015,310.05,0,310.05,3.588541667
15/06/2015,261.45,0,261.45,3.026041667
16/06/2015,266.4,0,266.4,3.083333333
17/06/2015,264.6,0,264.6,3.0625
18/06/2015,315,0,315,3.645833333
19/06/2015,284.4,217.8,502.2,5.8125
20/06/2015,259.2,288.45,547.65,6.338541667
21/06/2015,260.1,157.5,417.6,4.833333333
22/06/2015,269.1,81.45,350.55,4.057291667
23/06/2015,266.4,0,266.4,3.083333333
24/06/2015,261.9,23.85,285.75,3.307291667
25/06/2015,259.2,231.3,490.5,5.677083333
26/06/2015,261,269.1,530.1,6.135416667
27/06/2015,275.4,251.1,526.5,6.09375
28/06/2015,279,18,297,3.4375
29/06/2015,335.25,0,335.25,3.880208333
30/06/2015,306.45,0,306.45,3.546875
1/07/2015,330.67665,0,330.67665,3.827276042
2/07/2015,300.46995,0,300.46995,3.477661458
3/07/2015,326.7729,0,326.7729,3.78209375
4/07/2015,299.16045,52.1685,351.32895,4.066307292
5/07/2015,295.839,63.7092,359.5482,4.1614375
6/07/2015,333.64125,19.6632,353.30445,4.089171875
7/07/2015,298.7613,6.3891,305.1504,3.531833333
8/07/2015,269.82045,93.36285,363.1833,4.203510417
9/07/2015,269.4483,132.88455,402.33285,4.656630208
10/07/2015,277.63065,113.05215,390.6828,4.521791667
11/07/2015,269.5788,11.4615,281.0403,3.25278125
12/07/2015,260.52705,129.24225,389.7693,4.51121875
13/07/2015,255.1158,193.86135,448.97715,5.196494792
14/07/2015,257.11875,237.52395,494.6427,5.72503125
15/07/2015,314.8155,231.97185,546.78735,6.328557292
16/07/2015,292.29885,150.00075,442.2996,5.119208333
17/07/2015,274.23765,9.59535,283.833,3.285104167
18/07/2015,306.2988,0,306.2988,3.545125
19/07/2015,294.9957,0,294.9957,3.414302083
20/07/2015,265.6422,0,265.6422,3.0745625
21/07/2015,263.21985,44.8803,308.10015,3.565973958
22/07/2015,268.90785,104.0211,372.92895,4.316307292
23/07/2015,263.17215,107.1639,370.33605,4.286296875
24/07/2015,317.7801,111.62025,429.40035,4.969911458
25/07/2015,278.64855,102.68955,381.3381,4.413635417
26/07/2015,304.99155,100.7946,405.78615,4.696598958
27/07/2015,320.8734,160.3431,481.2165,5.569635417
28/07/2015,313.39035,63.27945,376.6698,4.359604167
29/07/2015,271.17855,0,271.17855,3.138640625
30/07/2015,274.2642,0,274.2642,3.174354167
31/07/2015,259.51185,0,259.51185,3.003609375
1/08/2015,300.7044,0,300.7044,3.480375
2/08/2015,274.65525,0,274.65525,3.178880208
3/08/2015,296.5815,0,296.5815,3.43265625
4/08/2015,292.26915,0,292.26915,3.382744792
5/08/2015,288.4662,66.12255,354.58875,4.104036458
6/08/2015,292.5558,80.1423,372.6981,4.313635417
7/08/2015,303.471,0.61785,304.08885,3.519546875
8/08/2015,267.0354,82.94985,349.98525,4.050755208
9/08/2015,264.44115,220.1967,484.63785,5.609234375
10/08/2015,260.00595,240.89265,500.8986,5.7974375
11/08/2015,257.0958,235.88055,492.97635,5.705744792
12/08/2015,252.0648,236.80755,488.87235,5.658244792
13/08/2015,253.7811,223.7841,477.5652,5.527375
14/08/2015,262.67265,192.43935,455.112,5.2675
15/08/2015,260.82225,231.4143,492.23655,5.697182292
16/08/2015,263.1888,40.2885,303.4773,3.51246875
17/08/2015,267.4566,34.26525,301.72185,3.492151042
18/08/2015,272.98215,9.9027,282.88485,3.274130208
19/08/2015,292.5171,98.9757,391.4928,4.531166667
20/08/2015,277.3989,49.52295,326.92185,3.783817708
21/08/2015,260.4924,0,260.4924,3.014958333
22/08/2015,256.32225,58.9473,315.26955,3.648953125
23/08/2015,264.29445,100.28835,364.5828,4.219708333
24/08/2015,301.5072,0,301.5072,3.489666667
25/08/2015,288.7308,0,288.7308,3.341791667
26/08/2015,268.5213,0,268.5213,3.107885417
27/08/2015,264.6018,0,264.6018,3.062520833
28/08/2015,258.91425,0,258.91425,2.996692708
29/08/2015,256.71735,0,256.71735,2.971265625
30/08/2015,263.1312,0,263.1312,3.0455
31/08/2015,264.73365,0,264.73365,3.064046875
1/09/2015,271.017,0,271.017,3.136770833
2/09/2015,269.9856,0,269.9856,3.124833333
3/09/2015,257.184,0,257.184,2.976666667
4/09/2015,275.37615,0,275.37615,3.187223958
5/09/2015,279.99765,0,279.99765,3.240713542
6/09/2015,293.2065,0,293.2065,3.39359375
7/09/2015,268.8084,0,268.8084,3.111208333
8/09/2015,266.4027,0,266.4027,3.083364583
9/09/2015,268.26795,0,268.26795,3.104953125
10/09/2015,277.0902,0,277.0902,3.2070625
11/09/2015,263.38095,0,263.38095,3.048390625
12/09/2015,255.5838,0,255.5838,2.958145833
13/09/2015,267.2208,0,267.2208,3.092833333
14/09/2015,273.56535,0,273.56535,3.166265625
15/09/2015,279.9207,0,279.9207,3.239822917
16/09/2015,308.65905,0,308.65905,3.572442708
17/09/2015,335.6181,0,335.6181,3.88446875
18/09/2015,285.8742,0,285.8742,3.308729167
19/09/2015,27269.5995,0,27269.5995,315.6203646
20/09/2015,56576.4489,0,56576.4489,654.8200104
21/09/2015,41813.415,0,41813.415,483.9515625
22/09/2015,251.19585,0,251.19585,2.907359375
23/09/2015,256.25655,0,256.25655,2.965932292
24/09/2015,260.2476,0,260.2476,3.012125
25/09/2015,266.4117,0,266.4117,3.08346875
26/09/2015,33433.97265,0,33433.97265,386.967276
27/09/2015,23352.3252,0,23352.3252,270.2815417
28/09/2015,264.078,0,264.078,3.056458333
29/09/2015,268.19235,0,268.19235,3.104078125
30/09/2015,277.7445,0,277.7445,3.214635417
1/10/2015,293.2965,0,293.2965,3.394635417
2/10/2015,37946.70315,0,37946.70315,439.1979531
3/10/2015,56644.7715,0,56644.7715,655.6107813
4/10/2015,56846.98035,0,56846.98035,657.9511615
5/10/2015,55286.0406,0,55286.0406,639.8847292
6/10/2015,79845.7005,9621.48465,89467.18515,1035.499828
7/10/2015,88659.73845,13213.2384,101872.9769,1179.08538
8/10/2015,82369.6074,19199.1798,101568.7872,1175.564667
9/10/2015,81816.83505,24923.00835,106739.8434,1235.414854
10/10/2015,82501.6968,24540.53445,107042.2313,1238.914714
11/10/2015,83166.5376,23336.0424,106502.58,1232.66875
12/10/2015,83245.95045,21617.13105,104863.0815,1213.693073
13/10/2015,83065.1751,23084.7723,106149.9474,1228.587354
14/10/2015,83284.0704,23135.2731,106419.3435,1231.705365
15/10/2015,83414.92185,23509.79325,106924.7151,1237.554573
16/10/2015,83616.7824,23680.55115,107297.3336,1241.867286
17/10/2015,83940.9066,23797.3752,107738.2818,1246.970854
18/10/2015,85147.1757,24054.4512,109201.6269,1263.907719
19/10/2015,85522.0932,24521.39865,110043.4919,1273.651526
20/10/2015,85662.7056,24528.5262,110191.2318,1275.361479
21/10/2015,86541.7932,23475.8511,110017.6443,1273.352365
22/10/2015,87500.05335,21834.16695,109334.2203,1265.442365
23/10/2015,87792.7986,21968.67825,109761.4769,1270.387464
24/10/2015,87982.47315,22232.4723,110214.9455,1275.635943
25/10/2015,87416.5032,22327.09785,109743.6011,1270.180568
26/10/2015,86962.40325,22498.0794,109460.4827,1266.903734
27/10/2015,87087.28455,22497.65865,109584.9432,1268.34425
28/10/2015,87186.555,22597.038,109783.593,1270.643438
29/10/2015,87073.64685,21922.12215,108995.769,1261.525104
30/10/2015,87712.9794,22752.3573,110465.3367,1278.53399
31/10/2015,74499.7995,19258.08435,93757.88385,1085.160693
1/11/2015,86536.09125,24532.77825,111068.8695,1285.519323
2/11/2015,86647.986,24697.7523,111345.7383,1288.723823
3/11/2015,86809.63005,24724.1826,111533.8127,1290.900609
4/11/2015,87256.8162,25087.55535,112344.3716,1300.282078
5/11/2015,87197.17275,25360.7391,112557.9119,1302.753609
6/11/2015,87420.50415,25994.07945,113414.5836,1312.668792
7/11/2015,87593.3262,26397.86445,113991.1907,1319.342484
8/11/2015,55857.3408,14792.68035,70650.02115,817.7085781
9/11/2015,45365.6025,10676.39625,56041.99875,648.6342448
10/11/2015,45970.86375,10711.962,56682.82575,656.051224
11/11/2015,46432.83735,10810.6101,57243.44745,662.539901
12/11/2015,47146.31685,11077.72425,58224.0411,673.8893646
13/11/2015,46697.2326,11258.99955,57956.23215,670.789724
14/11/2015,46942.02855,11167.85925,58109.8878,672.5681458
15/11/2015,46617.05565,10983.77415,57600.8298,666.6762708
16/11/2015,47005.30215,11215.5156,58220.81775,673.8520573
17/11/2015,46509.552,11161.3194,57670.8714,667.4869375
18/11/2015,46495.3518,11114.09685,57609.44865,666.776026
19/11/2015,46682.9721,11105.07165,57788.04375,668.843099
20/11/2015,47140.749,11109.2058,58249.9548,674.1892917
21/11/2015,47073.48255,11032.89165,58106.3742,672.5274792
22/11/2015,47252.31075,11095.6311,58347.94185,675.323401
23/11/2015,47054.92455,10929.93435,57984.8589,671.1210521
24/11/2015,46934.26065,10555.1037,57489.36435,665.3861615
25/11/2015,46124.8344,10441.9476,56566.782,654.708125
26/11/2015,55597.3173,11801.19465,67398.51195,780.0753698
27/11/2015,91950.9993,20493.5526,112444.5519,1301.441573
28/11/2015,91319.409,23091.05745,114410.4665,1324.195214
29/11/2015,91544.27085,23498.0316,115042.3025,1331.50813
30/11/2015,91650.01095,23700.97305,115350.984,1335.080833
1/12/2015,91698.4458,23855.56875,115554.0146,1337.430724
2/12/2015,90908.9631,25096.15575,116005.1189,1342.651839
3/12/2015,90960.31665,25255.64925,116215.9659,1345.092198
4/12/2015,91367.03565,21275.37225,112642.4079,1303.731573
5/12/2015,90987.2424,20000.7378,110987.9802,1284.583104
6/12/2015,92390.7258,22864.47885,115255.2047,1333.972276
7/12/2015,92617.20225,23376.20985,115993.4121,1342.516344
8/12/2015,91228.6404,23973.65685,115202.2973,1333.359922
9/12/2015,90504.30015,24037.6428,114541.943,1325.716932
10/12/2015,91299.8349,22456.10745,113755.9424,1316.619703
11/12/2015,91360.71585,22001.41035,113362.1262,1312.061646
12/12/2015,91558.89225,21732.0633,113290.9556,1311.237911
13/12/2015,91843.90695,21792.1995,113636.1065,1315.232714
14/12/2015,92014.49925,21978.1179,113992.6172,1319.358995
15/12/2015,92000.45565,21989.5371,113989.9928,1319.32862
16/12/2015,92110.9806,21968.62875,114079.6094,1320.365849
17/12/2015,92144.3382,22006.74555,114151.0838,1321.193099
18/12/2015,92292.5286,22083.69375,114376.2224,1323.79887
19/12/2015,92345.95305,21993.3675,114339.3206,1323.371766
20/12/2015,92459.06685,22017.8736,114476.9405,1324.964589
21/12/2015,92513.48445,22169.3247,114682.8092,1327.347328
22/12/2015,92577.18195,22320.7128,114897.8948,1329.836745
23/12/2015,92757.93435,22449.969,115207.9034,1333.424807
24/12/2015,92740.30065,22561.85835,115302.159,1334.515729
25/12/2015,92457.8172,22514.99805,114972.8153,1330.70388
26/12/2015,92360.93715,22531.77945,114892.7166,1329.776813
27/12/2015,92542.437,22618.48905,115160.9261,1332.881089
28/12/2015,92767.2867,22660.13025,115427.417,1335.965474
29/12/2015,93515.25825,22700.14875,116215.407,1345.085729
30/12/2015,94130.52075,22738.76415,116869.2849,1352.65376
31/12/2015,94387.6836,22924.2447,117311.9283,1357.776948
1/01/2016,94481.48475,23086.01835,117567.5031,1360.73499
2/01/2016,94775.2002,22978.1133,117753.3135,1362.885573
3/01/2016,94887.7155,22989.9312,117877.6467,1364.324615
4/01/2016,94901.0427,23204.9187,118105.9614,1366.967146
5/01/2016,94397.39235,23296.96665,117694.359,1362.203229
6/01/2016,94121.82765,23281.27335,117403.101,1358.832188
7/01/2016,94222.45485,23285.8215,117508.2764,1360.049495
8/01/2016,94424.6214,23425.99155,117850.613,1364.011724
9/01/2016,95123.90565,23506.7571,118630.6628,1373.040078
10/01/2016,95341.03155,23618.31525,118959.3468,1376.844292
11/01/2016,95608.1007,23741.51715,119349.6179,1381.361318
12/01/2016,95641.15095,23968.6875,119609.8385,1384.37313
13/01/2016,95820.0273,24023.3931,119843.4204,1387.076625
14/01/2016,95970.5388,24197.2533,120167.7921,1390.830927
15/01/2016,95805.1044,24131.6505,119936.7549,1388.156885
16/01/2016,96089.1363,24203.86245,120292.9988,1392.280078
17/01/2016,96075.8064,23925.18105,120000.9875,1388.900318
18/01/2016,96221.5965,23824.23255,120045.8291,1389.419318
19/01/2016,96295.22415,24017.3127,120312.5369,1392.506214
20/01/2016,96537.96315,24011.67105,120549.6342,1395.250396
21/01/2016,96744.66795,24032.82195,120777.4899,1397.887615
22/01/2016,99778.8123,23987.7972,123766.6095,1432.483906
23/01/2016,99821.3805,24034.716,123856.0965,1433.519635
24/01/2016,99871.31565,23977.6623,123848.978,1433.437245
25/01/2016,100265.414,24232.6404,124498.0544,1440.949703
26/01/2016,100510.331,24415.9812,124926.3122,1445.906391
27/01/2016,99982.98135,24717.2004,124700.1818,1443.289141
28/01/2016,100093.4766,24869.5947,124963.0713,1446.331844
29/01/2016,100180.2182,24886.1691,125066.3873,1447.52763
30/01/2016,100412.6432,24817.3731,125230.0163,1449.421484
31/01/2016,98683.1226,25049.06415,123732.1868,1432.085495
1/02/2016,97163.43615,24964.5555,122127.9917,1413.518422
2/02/2016,96374.6154,24953.7114,121328.3268,1404.263042
3/02/2016,97597.31085,25029.5742,122626.8851,1419.292651
4/02/2016,98169.40485,25133.175,123302.5799,1427.113193
5/02/2016,98636.75235,25371.52425,124008.2766,1435.280979
6/02/2016,98305.5096,25400.2482,123705.7578,1431.779604
7/02/2016,97599.5415,25397.1036,122996.6451,1423.572281
