permit_id,water_meter_no,date,total_allo,sw_allo,gw_allo,total_metered_allo,sw_metered_allo,gw_metered_allo,total_usage,sw_allo_usage,gw_allo_usage
2003.761,1229,2017-06-30,20160.0,0.0,20160.0,20160.0,0.0,20160.0,31751.299999999996,0.0,31751.299999999996
2003.761,1229,2018-06-30,20160.0,0.0,20160.0,20160.0,0.0,20160.0,28012.7840144188,0.0,28012.7840144188
2003.761,1229,2019-06-30,20160.0,0.0,20160.0,20160.0,0.0,20160.0,32732.7856013305,0.0,32732.7856013305
2003.761,1229,2020-06-30,20160.0,0.0,20160.0,0.0,0.0,0.0,,,
2003.761,1229,2021-06-30,20160.0,0.0,20160.0,0.0,0.0,0.0,,,
2003.789.V1,360,2015-06-30,179393.3333333333,0.0,179393.3333333333,179393.3333333333,0.0,179393.3333333333,84232.8486,0.0,84232.8486
2003.789.V1,360,2016-06-30,179393.3333333333,0.0,179393.3333333333,179393.3333333333,0.0,179393.3333333333,116690.4873,0.0,116690.4873
2003.789.V1,360,2017-06-30,179393.3333333333,0.0,179393.3333333333,179393.3333333333,0.0,179393.3333333333,109492.9895,0.0,109492.9895
2003.789.V1,360,2018-06-30,179393.3333333333,0.0,179393.3333333333,179393.3333333333,0.0,179393.3333333333,107069.17999999893,0.0,107069.17999999893
2003.789.V1,360,2019-06-30,179393.3333333333,0.0,179393.3333333333,179393.3333333333,0.0,179393.3333333333,63826.25,0.0,63826.25
2003.789.V1,360,2020-06-30,179393.3333333333,0.0,179393.3333333333,179393.3333333333,0.0,179393.3333333333,26959.33,0.0,26959.33
2003.789.V1,360,2021-06-30,179393.3333333333,0.0,179393.3333333333,179393.3333333333,0.0,179393.3333333333,46856.32,0.0,46856.32
2003.789.V1,361,2015-06-30,179393.3333333333,0.0,179393.3333333333,179393.3333333333,0.0,179393.3333333333,40055.9679,0.0,40055.9679
2003.789.V1,361,2016-06-30,179393.3333333333,0.0,179393.3333333333,179393.3333333333,0.0,179393.3333333333,54227.9484,0.0,54227.9484
2003.789.V1,361,2017-06-30,179393.3333333333,0.0,179393.3333333333,179393.3333333333,0.0,179393.3333333333,43077.99,0.0,43077.99
2003.789.V1,361,2018-06-30,179393.3333333333,0.0,179393.3333333333,179393.3333333333,0.0,179393.3333333333,61557.74999999941,0.0,61557.74999999941
2003.789.V1,361,2019-06-30,179393.3333333333,0.0,179393.3333333333,179393.3333333333,0.0,179393.3333333333,18635.5,0.0,18635.5
2003.789.V1,361,2020-06-30,179393.3333333333,0.0,179393.3333333333,179393.3333333333,0.0,179393.3333333333,0.0,0.0,0.0
2003.789.V1,361,2021-06-30,179393.3333333333,0.0,179393.3333333333,179393.3333333333,0.0,179393.3333333333,0.0,0.0,0.0
2003.789.V1,362,2015-06-30,179393.3333333333,0.0,179393.3333333333,179393.3333333333,0.0,179393.3333333333,215.00009999999997,0.0,215.00009999999997
