name,stress_period,time_step,ZONE_0,haweaflat,moraine_top,river_zone,main_terrace,sandy_point,clutha,sub_terrace,mangawera
FROM_HEAD_DEP_BOUNDS,2,4,0.0,0.0,158477.86,0.0,0.0,0.0,0.0,0.0,0.0
FROM_RECHARGE,2,4,0.0,11435.957,1631.3204,4484.366,15251.537,1894.4105,2240.9023,1178.2632,2905.9722
FROM_STREAM_LEAKAGE,2,4,0.0,3500.0,1100.0,32669.875,3119.7043,36.521347,16.351604,0.0,0.0
FROM_STREAM_FLOW_OUT,2,4,0.0,173263.03,26465.953,811343600.0,119980780.0,2831835600.0,9008921000.0,0.0,0.0
FROM_ZONE_0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROM_haweaflat,2,4,0.0,0.0,420.3294,131560.77,21613.182,0.0,0.0,0.0,0.0
FROM_moraine_top,2,4,0.0,152128.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROM_river_zone,2,4,0.0,12008.09,0.0,0.0,31204.525,0.0,42.290154,65.23898,0.0
FROM_main_terrace,2,4,0.0,880.7773,0.0,261.20282,0.0,6506.6777,67562.3,6228.1436,0.0
FROM_sandy_point,2,4,0.0,0.0,0.0,0.0,1680.8318,0.0,44.884678,0.0,0.0
FROM_clutha,2,4,0.0,0.0,0.0,3.334744,1771.3229,12.865462,0.0,935.1437,0.0
FROM_sub_terrace,2,4,0.0,0.0,0.0,75.49315,436.90604,0.0,7530.6587,0.0,0.0
FROM_mangawera,2,4,0.0,0.0,0.0,3696.4248,0.0,0.0,0.0,0.0,0.0
TOTAL_IN,2,4,0.0,357994.2,188113.73,811517800.0,120064370.0,2831844000.0,9008997000.0,8483.858,3987.1692
TO_STORAGE,2,4,0.0,25638.037,9192.51,3236.6323,66.709236,0.0011848331,0.048039313,0.054213796,0.13755207
TO_CONSTANT_HEAD,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_WELLS,2,4,0.0,5505.3066,0.0,0.0,445.89493,28.567646,0.0,440.7458,290.60635
TO_HEAD_DEP_BOUNDS,2,4,0.0,0.0,329.6543,0.0,0.0,0.0,0.0,0.0,0.0
TO_RECHARGE,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_STREAM_LEAKAGE,2,4,0.0,0.0,0.0,127634.44,1630.9438,6696.0894,74714.78,0.0,0.0
TO_STREAM_FLOW_OUT,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_ZONE_0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_haweaflat,2,4,0.0,0.0,152128.56,12008.09,880.7773,0.0,0.0,0.0,0.0
TO_moraine_top,2,4,0.0,420.3294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_river_zone,2,4,0.0,131560.77,0.0,0.0,261.20282,0.0,3.334744,75.49315,3696.4248
TO_main_terrace,2,4,0.0,21613.182,0.0,31204.525,0.0,1680.8318,1771.3229,436.90604,0.0
TO_sandy_point,2,4,0.0,0.0,0.0,0.0,6506.6777,0.0,12.865462,0.0,0.0
TO_clutha,2,4,0.0,0.0,0.0,42.290154,67562.3,44.884678,0.0,7530.6587,0.0
TO_sub_terrace,2,4,0.0,0.0,0.0,65.23898,6228.1436,0.0,935.1437,0.0,0.0
TO_mangawera,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL_OUT,2,4,0.0,184737.62,161650.72,174191.22,83582.64,8450.375,77437.49,8483.857,3987.1687
IN-OUT,2,4,0.0,173256.56,26463.016,811343600.0,119980780.0,2831835600.0,9008920000.0,0.0009765625,0.00048828125
PERCENT_DISCREPANCY,2,4,,63.846104,15.131907,199.91415,199.72173,199.99881,199.99654,1.1510831e-05,1.2246314e-05
FROM_STORAGE,3,4,0.0,0.00022367826,0.0071130553,0.00091262796,0.026617853,0.0010177535,0.001278586,0.0010867966,0.025523487
FROM_CONSTANT_HEAD,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROM_WELLS,3,4,0.0,4777.7715,18.260052,1438.9762,8504.589,0.0,0.0,77.06712,1081.1698
FROM_HEAD_DEP_BOUNDS,3,4,0.0,0.0,160649.39,0.0,0.0,0.0,0.0,0.0,0.0
FROM_RECHARGE,3,4,0.0,11435.957,1631.3204,4484.366,15251.537,1894.4105,2240.9023,1178.2632,2905.9722
FROM_STREAM_LEAKAGE,3,4,0.0,3500.0,1100.0,32664.717,3119.7043,36.521347,16.351604,0.0,0.0
FROM_STREAM_FLOW_OUT,3,4,0.0,173263.03,26465.953,811637100.0,119985420.0,2831835600.0,9008933000.0,0.0,0.0
FROM_ZONE_0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROM_haweaflat,3,4,0.0,0.0,428.70587,134405.03,21683.531,0.0,0.0,0.0,0.0
FROM_moraine_top,3,4,0.0,156303.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROM_river_zone,3,4,0.0,12120.484,0.0,0.0,31205.09,0.0,42.290154,65.23823,0.0
FROM_main_terrace,3,4,0.0,880.8185,0.0,261.2509,0.0,6506.6777,67562.59,6228.2847,0.0
FROM_sandy_point,3,4,0.0,0.0,0.0,0.0,1680.8315,0.0,44.88468,0.0,0.0
FROM_clutha,3,4,0.0,0.0,0.0,3.334744,1771.3562,12.865461,0.0,935.1529,0.0
FROM_sub_terrace,3,4,0.0,0.0,0.0,75.49437,436.8699,0.0,7530.6963,0.0,0.0
FROM_mangawera,3,4,0.0,0.0,0.0,3696.2847,0.0,0.0,0.0,0.0,0.0
TOTAL_IN,3,4,0.0,362281.3,190293.64,811814140.0,120069070.0,2831844000.0,9009010000.0,8484.008,3987.1675
TO_STORAGE,3,4,0.0,27002.54,7197.1167,3653.9512,137.10121,0.0011975167,0.20797993,0.20047401,0.27643546
TO_CONSTANT_HEAD,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_WELLS,3,4,0.0,5505.3066,0.0,0.0,445.89493,28.567646,0.0,440.7458,290.60635
TO_HEAD_DEP_BOUNDS,3,4,0.0,0.0,329.4795,0.0,0.0,0.0,0.0,0.0,0.0
TO_RECHARGE,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_STREAM_LEAKAGE,3,4,0.0,0.0,0.0,129943.46,1630.9438,6696.0894,74714.84,0.0,0.0
TO_STREAM_FLOW_OUT,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_ZONE_0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_haweaflat,3,4,0.0,0.0,156303.27,12120.484,880.8185,0.0,0.0,0.0,0.0
TO_moraine_top,3,4,0.0,428.70587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_river_zone,3,4,0.0,134405.03,0.0,0.0,261.2509,0.0,3.334744,75.49437,3696.2847
TO_main_terrace,3,4,0.0,21683.531,0.0,31205.09,0.0,1680.8315,1771.3562,436.8699,0.0
TO_sandy_point,3,4,0.0,0.0,0.0,0.0,6506.6777,0.0,12.865461,0.0,0.0
TO_clutha,3,4,0.0,0.0,0.0,42.290154,67562.59,44.88468,0.0,7530.6963,0.0
TO_sub_terrace,3,4,0.0,0.0,0.0,65.23823,6228.2847,0.0,935.1529,0.0,0.0
TO_mangawera,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL_OUT,3,4,0.0,189025.11,163829.86,177030.52,83653.56,8450.375,77437.77,8484.007,3987.1675
