permit_id,water_meter_no,date,total_allo,total_usage
2003.761,1229,2021-05-13,60.0,639.0
2003.761,1229,2021-05-14,60.0,834.0
2003.761,1229,2021-05-15,60.0,904.0
2003.761,1229,2021-05-16,60.0,1004.0
2003.761,1229,2021-05-17,60.0,976.0
2003.761,1229,2021-05-18,60.0,955.0
2003.761,1229,2021-05-19,60.0,1289.0
2003.761,1229,2021-05-20,60.0,1008.0
2003.761,1229,2021-05-21,60.0,947.0
2003.761,1229,2021-05-22,60.0,927.0
2003.761,1229,2021-05-23,60.0,1647.0
2003.761,1229,2021-05-24,60.0,1594.0
2003.761,1229,2021-05-25,60.0,1497.0
2003.761,1229,2021-05-26,60.0,1499.0
2003.761,1229,2021-05-27,60.0,1471.0
2003.761,1229,2021-05-28,60.0,1413.0
2003.761,1229,2021-05-29,60.0,1448.0
2003.761,1229,2021-05-30,60.0,1778.0
2003.761,1229,2021-05-31,60.0,1556.0
2003.761,1229,2021-06-01,60.0,1418.0
2003.761,1229,2021-06-02,60.0,1425.0
2003.761,1229,2021-06-03,60.0,1407.0
2003.761,1229,2021-06-04,60.0,1370.0
2003.761,1229,2021-06-05,60.0,1344.0
2003.761,1229,2021-06-06,60.0,1372.0
2003.761,1229,2021-06-07,60.0,1400.0
2003.761,1229,2021-06-08,60.0,1735.0
2003.761,1229,2021-06-09,60.0,1407.0
2003.761,1229,2021-06-10,60.0,1464.0
2003.761,1229,2021-06-11,60.0,1391.0
2003.761,1229,2021-06-12,60.0,1335.0
2003.761,1229,2021-06-13,60.0,1314.0
2003.761,1229,2021-06-14,60.0,1373.0
2003.761,1229,2021-06-15,60.0,1425.0
2003.761,1229,2021-06-16,60.0,1328.0
2003.761,1229,2021-06-17,60.0,1339.0
2003.761,1229,2021-06-18,60.0,1646.16
2003.761,1229,2021-06-19,60.0,1435.0
2003.761,1229,2021-06-20,60.0,1277.0
2003.761,1229,2021-06-21,60.0,1294.0
2003.761,1229,2021-06-22,60.0,1244.0
2003.761,1229,2021-06-23,60.0,1245.0
2003.761,1229,2021-06-24,60.0,1262.0
2003.761,1229,2021-06-25,60.0,1369.0
2003.761,1229,2021-06-26,60.0,1260.0
2003.761,1229,2021-06-27,60.0,1354.0
2003.761,1229,2021-06-28,60.0,1550.0
2003.761,1229,2021-06-29,60.0,1560.0
2003.761,1229,2021-06-30,60.0,1225.0
2003.789.V1,362,2021-03-02,1481.3333333333333,3819.0
2003.789.V1,362,2021-03-03,1481.3333333333333,3727.0
2003.789.V1,362,2021-04-12,1481.3333333333333,3362.0
2003.789.V1,362,2021-04-19,1481.3333333333333,9486.0
2005.222.V1,438,2019-10-16,1188.0,1000776.1782178
2005.369.V2,441,2015-01-26,115.0,238.394
97204.V1,1317,2020-07-18,70.0,5196.48
RM11.352.01,618,2018-08-29,5011.0,11868.0
RM11.352.01,618,2018-08-30,5011.0,23581.801
RM13.053.01,626,2014-07-01,78.0,168.0
RM13.053.01,626,2014-07-03,78.0,168.0
RM13.053.01,626,2014-08-01,78.0,177.0
RM13.053.01,626,2014-08-09,78.0,208.0
RM13.053.01,626,2014-08-10,78.0,202.0
RM13.053.01,626,2014-09-01,78.0,159.0
RM13.053.01,626,2014-09-10,78.0,202.0
RM13.053.01,626,2014-09-13,78.0,208.0
RM13.053.01,626,2014-10-03,78.0,158.0
RM13.053.01,626,2014-11-01,78.0,187.0
RM13.053.01,626,2014-12-01,78.0,196.0
RM13.053.01,626,2015-01-03,78.0,2371.0
RM13.053.01,626,2015-01-26,78.0,197.0
RM13.053.01,626,2015-02-03,78.0,17445.0
RM13.053.01,626,2015-02-28,78.0,229.0
RM13.053.01,626,2015-03-03,78.0,416.0
RM13.053.01,626,2015-03-17,78.0,193.0
RM13.053.01,626,2015-03-23,78.0,175.0
RM13.053.01,626,2015-03-24,78.0,191.0
RM13.053.01,626,2015-03-26,78.0,182.0
RM13.053.01,626,2015-03-27,78.0,164.0
RM13.053.01,626,2015-03-28,78.0,159.0
RM13.053.01,626,2015-04-03,78.0,2238.0
RM13.053.01,626,2015-04-16,78.0,166.0
RM13.053.01,626,2015-04-23,78.0,321.0
RM13.053.01,626,2015-05-01,78.0,195.0
RM13.053.01,626,2015-05-03,78.0,237.0
RM13.053.01,626,2015-06-01,78.0,202.0
RM13.053.01,626,2015-06-03,78.0,220.0
RM13.053.01,626,2015-07-01,78.0,187.0
RM13.053.01,626,2015-07-03,78.0,165.0
RM13.053.01,626,2017-12-25,78.0,219.0
RM13.053.01,626,2017-12-26,78.0,216.0
RM13.053.01,626,2017-12-27,78.0,219.0
RM13.053.01,626,2017-12-28,78.0,181.0
RM13.053.01,626,2018-12-24,78.0,170.0
RM13.053.01,626,2019-03-02,78.0,165.0
RM13.053.01,626,2019-04-01,78.0,159.0
RM13.053.01,626,2019-05-02,78.0,176.0
RM13.053.01,626,2019-10-02,78.0,159.0
RM13.053.01,626,2019-11-02,78.0,175.0
RM13.053.01,626,2019-12-12,78.0,157.0
RM13.053.01,626,2020-01-08,78.0,5693.0
RM13.053.01,626,2020-01-10,78.0,147807.0
RM13.053.01,626,2020-01-11,78.0,862398.0
RM13.053.01,626,2020-01-12,78.0,10187.0
RM13.053.01,626,2020-01-22,78.0,443.0
RM13.053.01,626,2020-01-29,78.0,219.0
RM13.053.01,626,2020-02-08,78.0,1848.0
RM13.053.01,626,2020-02-09,78.0,209.0
RM13.053.01,626,2020-02-10,78.0,3589.0
RM13.053.01,626,2020-02-11,78.0,860002.0
RM13.053.01,626,2020-02-12,78.0,208094.0
RM13.053.01,626,2020-02-14,78.0,161.0
RM13.053.01,626,2020-02-17,78.0,157.0
RM13.053.01,626,2020-02-18,78.0,161.0
RM13.053.01,626,2020-02-20,78.0,188.0
RM13.053.01,626,2020-02-22,78.0,418.0
RM13.053.01,626,2020-02-25,78.0,3304.0
RM13.053.01,626,2020-03-08,78.0,4262.0
RM13.053.01,626,2020-03-09,78.0,191.0
RM13.053.01,626,2020-03-10,78.0,7279.0
RM13.053.01,626,2020-03-11,78.0,850645.0
RM13.053.01,626,2020-03-12,78.0,155904.0
RM13.053.01,626,2020-03-18,78.0,172.0
RM13.053.01,626,2020-04-03,78.0,10300.0
RM13.053.01,626,2020-04-04,78.0,467.0
RM13.053.01,626,2020-04-08,78.0,3096.0
RM13.053.01,626,2020-04-10,78.0,21701.0
RM13.053.01,626,2020-04-11,78.0,864873.0
RM13.053.01,626,2020-04-12,78.0,1856.0
RM13.053.01,626,2020-04-13,78.0,2142.0
RM13.053.01,626,2020-04-17,78.0,159.0
RM13.053.01,626,2020-04-22,78.0,44446.0
RM13.053.01,626,2020-04-23,78.0,1334.0
RM13.053.01,626,2020-04-24,78.0,9667.0
RM13.053.01,626,2020-04-25,78.0,13446.0
RM13.053.01,626,2020-04-26,78.0,23562.0
RM13.053.01,626,2020-04-29,78.0,157.4827586
RM13.053.01,626,2020-05-02,78.0,2173.0
RM13.053.01,626,2020-05-03,78.0,14988.0
RM13.053.01,626,2020-05-04,78.0,1108.0
RM13.053.01,626,2020-05-08,78.0,12914.0
RM13.053.01,626,2020-05-10,78.0,29048.0
RM13.053.01,626,2020-05-11,78.0,865417.0
RM13.053.01,626,2020-05-12,78.0,31960.0
RM13.053.01,626,2020-05-17,78.0,202926.0
RM13.053.01,626,2020-05-18,78.0,102913.0
RM13.053.01,626,2020-05-19,78.0,5891.0
RM13.053.01,626,2020-05-20,78.0,691.0
RM13.053.01,626,2020-05-21,78.0,6329.0
RM13.053.01,626,2020-05-22,78.0,1.59e+29
RM13.053.01,626,2020-06-02,78.0,636.0
RM13.053.01,626,2020-06-03,78.0,1018.0
RM13.053.01,626,2020-06-04,78.0,14521.0
RM13.053.01,626,2020-06-07,78.0,1238.775726
RM13.053.01,626,2020-06-08,78.0,13320.0
RM13.053.01,626,2020-06-10,78.0,28064.0
RM13.053.01,626,2020-06-11,78.0,855766.0
RM13.053.01,626,2020-06-12,78.0,12451.0
RM13.053.01,626,2020-07-03,78.0,3032.0
RM13.053.01,626,2020-07-04,78.0,1998.0
RM13.053.01,626,2020-07-07,78.0,3734.121372
RM13.053.01,626,2020-07-08,78.0,212.0
RM13.053.01,626,2020-07-10,78.0,17482.0
RM13.053.01,626,2020-07-11,78.0,864564.0
RM13.053.01,626,2020-07-12,78.0,17952.0
RM13.053.01,626,2020-07-14,78.0,1436.0
RM13.053.01,626,2020-07-15,78.0,3151.2
RM13.053.01,626,2020-07-16,78.0,22869.14456
RM13.053.01,626,2020-07-17,78.0,23701.43005
RM13.053.01,626,2020-07-18,78.0,23267.22539
RM13.053.01,626,2020-07-19,78.0,22483.59949
RM13.053.01,626,2020-07-20,78.0,21522.06844
RM13.053.01,626,2020-07-21,78.0,21522.06844
RM13.053.01,626,2020-07-22,78.0,21522.06844
RM13.053.01,626,2020-07-23,78.0,21522.06844
RM13.053.01,626,2020-07-24,78.0,21522.06844
RM13.053.01,626,2020-07-25,78.0,8588.280195
RM13.053.01,626,2020-07-26,78.0,378.7455621
RM13.053.01,626,2020-07-27,78.0,335.0325444
RM13.053.01,626,2020-07-29,78.0,2086.0
RM13.053.01,626,2020-07-30,78.0,1199.4
RM13.053.01,626,2020-07-31,78.0,80559.6
RM13.053.01,626,2020-08-03,78.0,2474.0
RM13.053.01,626,2020-08-04,78.0,1982.0
RM13.053.01,626,2020-08-07,78.0,3734.121372
RM13.053.01,626,2020-08-10,78.0,11281.0
RM13.053.01,626,2020-08-11,78.0,863327.0
RM13.053.01,626,2020-08-12,78.0,4795.0
RM13.053.01,626,2020-08-13,78.0,3207.636364
RM13.053.01,626,2020-08-14,78.0,9598.363636
RM13.053.01,626,2020-08-15,78.0,10880.0
RM13.053.01,626,2020-08-16,78.0,8239.0
RM13.053.01,626,2020-08-17,78.0,1850.0
RM13.053.01,626,2020-08-20,78.0,1726.092962
RM13.053.01,626,2020-08-21,78.0,3080.268907
RM13.053.01,626,2020-08-22,78.0,463.8613445
RM13.053.01,626,2020-08-23,78.0,170.1697613
RM13.053.01,626,2020-08-24,78.0,195.9469496
RM13.053.01,626,2020-08-25,78.0,195.9469496
RM13.053.01,626,2020-08-26,78.0,14472.93634
RM13.053.01,626,2020-08-27,78.0,7910.0
RM13.053.01,626,2020-08-28,78.0,8127.0
RM13.053.01,626,2020-09-04,78.0,1628.0
RM13.053.01,626,2020-09-07,78.0,1153.98153
RM13.053.01,626,2020-09-08,78.0,14228.432
RM13.053.01,626,2020-09-10,78.0,9643.0
RM13.053.01,626,2020-09-11,78.0,859145.0
RM13.053.01,626,2020-09-12,78.0,3115.0
RM13.053.01,626,2020-09-15,78.0,1334.0
RM13.053.01,626,2020-09-16,78.0,86690.0
RM13.053.01,626,2020-09-17,78.0,16707.0
RM13.053.01,626,2020-09-18,78.0,18137.0
RM13.053.01,626,2020-09-19,78.0,6449.0
RM13.053.01,626,2020-09-20,78.0,7836.0
RM13.053.01,626,2020-09-21,78.0,20487.0
RM13.053.01,626,2020-09-22,78.0,7948.0
RM13.053.01,626,2020-09-23,78.0,4635.0
RM13.053.01,626,2020-09-24,78.0,31294.0
RM13.053.01,626,2020-09-25,78.0,8357.0
RM13.053.01,626,2020-09-26,78.0,467046.0
RM13.053.01,626,2020-09-27,78.0,35939.0
RM13.053.01,626,2020-09-28,78.0,833212.3881
RM13.053.01,626,2020-09-29,78.0,857993.6119
RM13.053.01,626,2020-09-30,78.0,465728.0
RM13.053.01,626,2020-10-02,78.0,160.0
RM13.053.01,626,2020-10-04,78.0,474858.0
RM13.053.01,626,2020-10-08,78.0,5187.568
RM13.053.01,626,2020-10-10,78.0,456176.0
RM13.053.01,626,2020-10-11,78.0,865907.0
RM13.053.01,626,2020-10-12,78.0,277816.0
RM13.053.01,626,2020-10-13,78.0,867448.5
RM13.053.01,626,2020-10-14,78.0,855358.0
RM13.053.01,626,2020-10-15,78.0,861139.0
RM13.053.01,626,2020-10-16,78.0,857108.0
RM13.053.01,626,2020-10-17,78.0,863289.0
RM13.053.01,626,2020-10-18,78.0,863033.0
RM13.053.01,626,2020-10-19,78.0,863749.0
RM13.053.01,626,2020-10-20,78.0,862131.0
RM13.053.01,626,2020-10-21,78.0,858631.0
RM13.053.01,626,2020-10-22,78.0,866246.0
RM13.053.01,626,2020-10-23,78.0,862485.0
RM13.053.01,626,2020-10-24,78.0,843411.0
RM13.053.01,626,2020-10-25,78.0,863006.0
RM13.053.01,626,2020-10-26,78.0,859997.0
RM13.053.01,626,2020-10-27,78.0,863660.0
RM13.053.01,626,2020-10-28,78.0,858306.0
RM13.053.01,626,2020-10-29,78.0,862464.0
RM13.053.01,626,2020-10-30,78.0,865427.0
RM13.053.01,626,2020-10-31,78.0,862414.0
RM13.053.01,626,2020-11-02,78.0,162.0
RM13.053.01,626,2020-11-04,78.0,439971.0
RM13.053.01,626,2020-11-08,78.0,754.0
RM13.053.01,626,2020-11-10,78.0,599673.75
RM13.053.01,626,2020-11-11,78.0,858676.0
RM13.053.01,626,2020-11-12,78.0,5658.0
RM13.053.01,626,2020-11-13,78.0,861768.0
RM13.053.01,626,2020-11-14,78.0,861568.0
RM13.053.01,626,2020-11-15,78.0,863423.0
RM13.053.01,626,2020-11-16,78.0,859768.0
RM13.053.01,626,2020-11-17,78.0,459600.0
RM13.053.01,626,2020-11-18,78.0,8691.0
RM13.053.01,626,2020-11-19,78.0,71236.0
RM13.053.01,626,2020-11-20,78.0,203051.0
RM13.053.01,626,2020-11-21,78.0,19434.0
RM13.053.01,626,2020-11-22,78.0,17683.0
RM13.053.01,626,2020-11-23,78.0,13363.0
RM13.053.01,626,2020-11-24,78.0,20261.0
RM13.053.01,626,2020-11-25,78.0,17472.0
RM13.053.01,626,2020-11-26,78.0,71604.0
RM13.053.01,626,2020-11-27,78.0,76570.0
RM13.053.01,626,2020-11-28,78.0,18715.0
RM13.053.01,626,2020-11-29,78.0,11194.0
RM13.053.01,626,2020-11-30,78.0,21672.0
RM13.053.01,626,2020-12-02,78.0,169.0
RM13.053.01,626,2020-12-04,78.0,2494.0
RM13.053.01,626,2020-12-08,78.0,5729.0
RM13.053.01,626,2020-12-09,78.0,1994370.2
RM13.053.01,626,2020-12-10,78.0,858838.75
RM13.053.01,626,2020-12-11,78.0,852752.0
RM13.053.01,626,2020-12-12,78.0,6773.0
RM13.053.01,626,2020-12-13,78.0,15749.0
RM13.053.01,626,2020-12-14,78.0,14516.0
RM13.053.01,626,2020-12-15,78.0,8752.0
RM13.053.01,626,2020-12-16,78.0,12424.32414
RM13.053.01,626,2020-12-17,78.0,7407.675862
RM13.053.01,626,2020-12-18,78.0,6789.0
RM13.053.01,626,2020-12-19,78.0,26786.0
RM13.053.01,626,2020-12-20,78.0,35482.0
RM13.053.01,626,2020-12-21,78.0,484.0
RM13.053.01,626,2020-12-23,78.0,283.0
RM13.053.01,626,2020-12-24,78.0,2062.0
RM13.053.01,626,2020-12-26,78.0,1291.0
RM13.053.01,626,2020-12-27,78.0,212.0
RM13.053.01,626,2020-12-28,78.0,595.0
RM13.053.01,626,2020-12-29,78.0,868.0
RM13.053.01,626,2020-12-30,78.0,2244.0
RM13.053.01,626,2021-01-01,78.0,6572.0
RM13.053.01,626,2021-01-03,78.0,7427.0
RM13.053.01,626,2021-01-04,78.0,24427.0
RM13.053.01,626,2021-01-13,78.0,16584.0
RM13.053.01,626,2021-01-14,78.0,12726.0
RM13.053.01,626,2021-01-15,78.0,5085.268965
RM13.053.01,626,2021-01-16,78.0,16335.73103
RM13.053.01,626,2021-01-17,78.0,21340.0
RM13.053.01,626,2021-01-18,78.0,29761.57143
RM13.053.01,626,2021-01-19,78.0,16804.0
RM13.053.01,626,2021-01-20,78.0,10229.42857
RM13.053.01,626,2021-01-21,78.0,1637.0
RM13.053.01,626,2021-01-22,78.0,4969.0
RM13.053.01,626,2021-01-23,78.0,7576.0
RM13.053.01,626,2021-01-24,78.0,14767.0
RM13.053.01,626,2021-01-25,78.0,10165.0
RM13.053.01,626,2021-01-26,78.0,22489.0
RM13.053.01,626,2021-01-27,78.0,37485.0
RM13.053.01,626,2021-01-28,78.0,8392.0
RM13.053.01,626,2021-01-29,78.0,3914.0
RM13.053.01,626,2021-01-30,78.0,17194.0
RM13.053.01,626,2021-02-02,78.0,2567.0
RM13.053.01,626,2021-02-03,78.0,9441.0
RM13.053.01,626,2021-02-04,78.0,118563.0
RM13.053.01,626,2021-02-13,78.0,2085.0
RM13.053.01,626,2021-02-14,78.0,31743.0
RM13.053.01,626,2021-02-15,78.0,36817.0
RM13.053.01,626,2021-02-16,78.0,24196.0
RM13.053.01,626,2021-02-17,78.0,535.0
RM13.053.01,626,2021-02-18,78.0,2493.0
RM13.053.01,626,2021-02-19,78.0,2051.0
RM13.053.01,626,2021-02-20,78.0,5694.0
RM13.053.01,626,2021-02-21,78.0,8802.77931
RM13.053.01,626,2021-02-22,78.0,11057.22069
RM13.053.01,626,2021-02-23,78.0,5687.0
RM13.053.01,626,2021-02-24,78.0,15210.0
RM13.053.01,626,2021-02-25,78.0,8118.0
RM13.053.01,626,2021-02-26,78.0,18328.0
RM13.053.01,626,2021-02-27,78.0,6091.0
RM13.053.01,626,2021-02-28,78.0,9920.0
RM13.053.01,626,2021-03-02,78.0,25936.0
RM13.053.01,626,2021-03-03,78.0,10085.0
RM13.053.01,626,2021-03-04,78.0,26329.0
RM13.053.01,626,2021-03-05,78.0,784188.0
RM13.053.01,626,2021-03-11,78.0,168.2
RM13.053.01,626,2021-03-13,78.0,12003.0
RM13.053.01,626,2021-03-14,78.0,30609.0
RM13.053.01,626,2021-03-17,78.0,29231.0
RM13.053.01,626,2021-03-18,78.0,31425.0
RM13.053.01,626,2021-03-19,78.0,32133.0
RM13.053.01,626,2021-03-20,78.0,26358.0
RM13.053.01,626,2021-03-21,78.0,24712.0
RM13.053.01,626,2021-03-22,78.0,24764.0
RM13.053.01,626,2021-03-23,78.0,32197.0
RM13.053.01,626,2021-03-24,78.0,22272.0
RM13.053.01,626,2021-03-25,78.0,12645.0
RM13.053.01,626,2021-03-26,78.0,20092.0
RM13.053.01,626,2021-03-27,78.0,20402.0
RM13.053.01,626,2021-03-28,78.0,14503.0
RM13.053.01,626,2021-03-29,78.0,18753.0
RM13.053.01,626,2021-03-30,78.0,25349.0
RM13.053.01,626,2021-04-01,78.0,610.0
RM13.053.01,626,2021-04-02,78.0,32490.0
RM13.053.01,626,2021-04-03,78.0,7786.0
RM13.053.01,626,2021-04-04,78.0,30033.0
RM13.053.01,626,2021-04-07,78.0,9974.0
RM13.053.01,626,2021-04-13,78.0,13688.0
RM13.053.01,626,2021-04-14,78.0,5316.0
RM13.053.01,626,2021-04-15,78.0,8299.0
RM13.053.01,626,2021-04-16,78.0,9451.0
RM13.053.01,626,2021-04-17,78.0,382.0
RM13.053.01,626,2021-04-18,78.0,5688.0
RM13.053.01,626,2021-04-19,78.0,13454.0
RM13.053.01,626,2021-04-20,78.0,5005.0
RM13.053.01,626,2021-04-28,78.0,830988.0
RM13.053.01,626,2021-05-01,78.0,3665.0
RM13.053.01,626,2021-05-02,78.0,27582.0
RM13.053.01,626,2021-05-03,78.0,5482.0
RM13.053.01,626,2021-05-04,78.0,726826.0
RM13.053.01,626,2021-05-07,78.0,2535.0
RM13.053.01,626,2021-06-01,78.0,22802.0
RM13.053.01,626,2021-06-02,78.0,41790.0
RM13.053.01,626,2021-06-03,78.0,1328.0
RM13.053.01,626,2021-06-04,78.0,663810.0
RM13.307.01,1144,2021-03-11,8640.0,315798.0
RM13.307.01,1144,2021-04-11,8640.0,416608.0
RM13.307.01,1144,2021-05-11,8640.0,441654.0
RM13.307.01,1144,2021-06-11,8640.0,380136.0
RM14.278.01.V1,1407,2021-04-05,6750.0,25378.0
RM14.342.01,1438,2019-12-15,3456.0,628459.0
RM14.342.01,1438,2020-12-20,3456.0,387740.0
RM14.342.01,1439,2020-12-20,3456.0,565549.0
RM15.107.01.V1,1276,2019-06-28,518.0,1538.10720326534
RM15.107.01.V1,1276,2019-06-29,518.0,3076.21440653068
RM15.107.01.V1,1276,2019-06-30,518.0,3076.21440653069
RM15.107.01.V1,1276,2019-07-01,518.0,3076.21440653068
RM15.107.01.V1,1276,2019-07-02,518.0,3076.21440653066
RM15.107.01.V1,1276,2019-07-03,518.0,3076.21440653067
RM15.107.01.V1,1276,2019-07-04,518.0,3076.21440653066
RM15.107.01.V1,1276,2019-07-05,518.0,3076.21440653067
RM15.107.01.V1,1276,2019-07-06,518.0,3076.21440653067
RM15.107.01.V1,1276,2019-07-07,518.0,3076.21440653066
RM15.107.01.V1,1276,2019-07-08,518.0,3076.21440653066
RM15.107.01.V1,1276,2019-07-09,518.0,3076.21440653066
RM15.107.01.V1,1276,2019-07-10,518.0,3076.21440653069
RM15.107.01.V1,1276,2019-07-11,518.0,3076.21440653075
RM15.107.01.V1,1276,2019-07-12,518.0,3076.21440653075
RM15.107.01.V1,1276,2019-07-13,518.0,1890.59010401637
RM16.187.01,660,2020-12-19,1900.0,100256.403
RM16.191.01,1312,2018-03-14,154.0,349.0
RM16.191.01,1312,2018-03-15,154.0,342.0
RM16.305.01,541,2017-05-01,312.0,675.9
RM16.305.01,541,2017-10-17,312.0,670.2
RM16.305.01,541,2017-10-25,312.0,650.5
RM16.305.01,541,2017-12-03,312.0,675.1
RM16.305.01,541,2017-12-04,312.0,694.6
RM16.305.01,541,2017-12-07,312.0,643.9
RM16.305.01,541,2017-12-08,312.0,655.8
RM16.305.01,541,2017-12-09,312.0,651.5
RM16.305.01,541,2017-12-10,312.0,658.5
RM16.305.01,541,2017-12-11,312.0,681.1
RM16.305.01,541,2017-12-16,312.0,639.0
RM16.305.01,541,2017-12-18,312.0,687.0
RM16.305.01,541,2017-12-23,312.0,656.6
RM16.305.01,541,2017-12-29,312.0,631.7
RM16.305.01,541,2018-01-03,312.0,633.2
RM16.305.01,541,2018-01-06,312.0,658.8
RM16.305.01,541,2018-01-07,312.0,634.7
RM16.305.01,541,2018-01-08,312.0,630.4
RM16.305.01,541,2018-01-11,312.0,683.5
RM16.305.01,541,2018-01-14,312.0,693.4
RM16.305.01,541,2018-01-20,312.0,657.4
RM16.305.01,541,2018-01-21,312.0,654.1
RM16.305.01,541,2018-01-22,312.0,653.3
RM16.305.01,541,2018-01-23,312.0,701.5
RM16.305.01,541,2018-01-24,312.0,713.1
RM16.305.01,541,2018-01-26,312.0,630.3
RM16.305.01,541,2018-01-27,312.0,688.3
RM16.305.01,541,2018-01-30,312.0,663.8
RM16.305.01,541,2018-01-31,312.0,644.2
RM16.305.01,541,2018-02-07,312.0,658.2
RM16.305.01,541,2018-02-09,312.0,701.9
RM16.305.01,541,2018-02-10,312.0,668.7
RM16.305.01,541,2018-02-11,312.0,727.7
RM16.305.01,541,2018-02-12,312.0,643.0
RM16.305.01,541,2018-02-14,312.0,674.8
RM16.305.01,541,2018-02-16,312.0,644.9
RM16.305.01,541,2018-02-17,312.0,754.5
RM16.305.01,541,2018-02-18,312.0,652.8
RM16.305.01,541,2018-03-02,312.0,725.3
RM16.305.01,541,2018-03-10,312.0,791.6
RM16.305.01,541,2018-03-13,312.0,864.3
RM16.305.01,541,2018-03-14,312.0,754.2
RM16.305.01,541,2018-03-15,312.0,755.8
RM16.305.01,541,2018-03-20,312.0,688.8
RM16.305.01,541,2018-10-23,312.0,648.7
RM16.305.01,541,2018-12-12,312.0,668.6
RM16.305.01,541,2018-12-13,312.0,668.1
RM16.305.01,541,2018-12-14,312.0,669.6
RM16.305.01,541,2018-12-15,312.0,668.9
RM16.305.01,541,2018-12-16,312.0,675.5
RM16.305.01,541,2018-12-17,312.0,695.7
RM16.305.01,541,2018-12-18,312.0,633.4
RM16.305.01,541,2018-12-19,312.0,642.4
RM16.305.01,541,2018-12-20,312.0,648.8
RM16.305.01,541,2018-12-21,312.0,640.4
RM16.305.01,541,2018-12-28,312.0,629.4
RM16.305.01,541,2018-12-29,312.0,679.7
RM16.305.01,541,2018-12-30,312.0,675.7
RM16.305.01,541,2019-01-03,312.0,729.6
RM16.305.01,541,2019-01-04,312.0,643.1
RM16.305.01,541,2019-01-06,312.0,628.0
RM16.305.01,541,2019-01-07,312.0,648.9
RM16.305.01,541,2019-01-08,312.0,657.6
RM16.305.01,541,2019-01-10,312.0,635.8
RM16.305.01,541,2019-01-12,312.0,728.9
RM16.305.01,541,2019-01-22,312.0,691.9
RM16.305.01,541,2019-01-23,312.0,648.8
RM16.305.01,541,2019-02-11,312.0,662.1
RM16.305.01,541,2019-02-13,312.0,647.7
RM16.305.01,541,2019-02-16,312.0,705.6
RM16.305.01,541,2019-02-17,312.0,687.2
RM16.305.01,541,2019-02-20,312.0,713.9
RM16.305.01,541,2019-03-05,312.0,648.1
RM16.305.01,541,2019-03-06,312.0,682.6
RM16.305.01,541,2019-03-09,312.0,624.1
RM16.305.01,541,2019-03-20,312.0,659.7
RM16.305.01,541,2019-10-14,312.0,666.4
RM16.305.01,541,2019-10-21,312.0,649.2
RM16.305.01,541,2019-12-01,312.0,625.5
RM16.305.01,541,2019-12-31,312.0,664.2
RM16.305.01,541,2020-01-01,312.0,805.3
RM16.305.01,541,2020-01-02,312.0,728.3
RM16.305.01,541,2020-01-06,312.0,715.8
RM16.305.01,541,2020-01-07,312.0,649.4
RM16.305.01,541,2020-01-14,312.0,664.8
RM16.305.01,541,2020-02-09,312.0,658.7
RM16.305.01,541,2020-02-12,312.0,732.9
RM16.305.01,541,2020-02-14,312.0,626.3
RM16.305.01,541,2020-02-15,312.0,626.1
RM16.305.01,541,2020-02-25,312.0,646.6
RM16.305.01,541,2020-02-26,312.0,653.8
RM16.305.01,541,2020-02-27,312.0,652.4
RM16.305.01,541,2020-02-28,312.0,631.1
RM16.305.01,541,2020-03-14,312.0,663.4
RM16.305.01,541,2020-03-15,312.0,657.7
RM16.305.01,541,2020-03-16,312.0,653.2
RM16.305.01,541,2020-03-17,312.0,646.3
RM16.305.01,541,2020-03-18,312.0,638.0
RM16.305.01,541,2020-03-19,312.0,643.4
RM16.305.01,541,2020-03-24,312.0,627.1
RM16.305.01,541,2020-11-18,312.0,625.1
RM16.305.01,541,2020-12-07,312.0,637.6
RM16.305.01,541,2020-12-08,312.0,638.5
RM16.305.01,541,2020-12-09,312.0,627.7
RM16.305.01,541,2020-12-12,312.0,640.8
RM16.305.01,541,2020-12-30,312.0,632.2
RM16.305.01,541,2020-12-31,312.0,649.7
RM16.305.01,541,2021-01-01,312.0,748.9
RM16.305.01,541,2021-01-12,312.0,657.5
RM16.305.01,541,2021-01-13,312.0,634.9
RM16.305.01,541,2021-01-15,312.0,629.0
RM16.305.01,541,2021-01-29,312.0,626.9
RM16.305.01,541,2021-02-09,312.0,651.0
RM16.305.01,541,2021-02-13,312.0,628.9
RM16.305.01,541,2021-02-14,312.0,629.3
RM16.305.01,541,2021-02-16,312.0,639.4
RM17.077.01,218,2020-11-08,1500.0,14133.0
RM17.077.01,218,2020-11-09,1500.0,17004.0
RM17.077.01,218,2020-11-10,1500.0,15121.0
RM17.077.01,218,2020-11-11,1500.0,17016.0
RM17.077.01,218,2020-11-12,1500.0,17536.0
RM17.077.01,218,2020-11-13,1500.0,18217.0
RM17.077.01,218,2020-11-14,1500.0,17516.0
RM17.077.01,218,2020-11-15,1500.0,18321.0
RM17.077.01,218,2020-11-16,1500.0,16676.0
RM17.077.01,218,2020-11-17,1500.0,17296.0
RM17.077.01,218,2020-11-18,1500.0,18319.0
RM17.077.01,218,2021-01-01,1500.0,3356.0
RM17.077.01,218,2021-01-17,1500.0,3060.0
RM17.077.01,218,2021-01-18,1500.0,6389.0
RM17.077.01,218,2021-01-19,1500.0,18299.0
RM17.077.01,218,2021-01-20,1500.0,18320.0
RM17.077.01,218,2021-01-21,1500.0,18100.0
